station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,snowdepth,tmp_c,P_mm,meltrate,HP_fresh_snow,snowfall,cummulative_snowfall,delta_snow_depth,albedo,wind_speed_ms,U10,dwp_c,k,e_sat,Ea,sat_def,tmp_k,air_density,Pra,sublimation_rate,cumulative_sublimation
P60,2024-01-11T14:56:00Z,9,3,76.08,240.00,5,0,29.51,1009.3,null,null,null,null,null,null,null,null,-0.92,1019.3707363658352,-12.77777777777778,0,0,68.28906248416871,0,1602.9818474769463,0,0.8169378295975774,2.57201646090535,3.3533023894760317,-16.11111111111111,0.63,2.2971294178519623,1.7476560611017729,0.5494733567501895,260.3722222222222,1.3506528110646565,100947.5836236934,1.5221731676898478e-4,NA
P60,2024-01-11T15:56:00Z,8,1,72.52,null,6,0,29.5,1010.1,null,null,null,null,null,null,null,null,-3.37,1019.3707363658352,-13.333333333333334,0,0,68.21781299292387,0,1602.9818474769463,0,0.8157742787520701,3.0864197530864197,4.023962867371237,-17.22222222222222,0.63,2.1960229388068595,1.5925558352227345,0.603467103584125,259.81666666666666,1.3546137129214002,101027.59756097561,2.0977963172042854e-4,NA
P60,2024-01-11T16:56:00Z,8,1,72.52,250.00,9,0,29.51,1009.8,null,21.00,null,null,null,null,null,null,-6.33,1019.3707363658352,-13.333333333333334,0,0,68.21781299292387,0,1602.9818474769463,0,0.8146223054309168,4.62962962962963,6.0359443010568565,-17.22222222222222,0.63,2.1960229388068595,1.5925558352227345,0.603467103584125,259.81666666666666,1.354211392246342,100997.59233449478,3.1466944758064286e-4,NA
P60,2024-01-11T17:56:00Z,7,1,75.88,null,NA,0,29.5,1009.6,null,null,null,null,null,null,null,null,null,1019.3707363658352,-13.88888888888889,0,0,68.16031859795787,0,1602.9818474769463,0,0.8134817944358256,NA,NA,-17.22222222222222,0.63,2.098909355715072,1.5926524191165965,0.5062569365984755,259.26111111111106,1.3568444645504898,100977.58885017422,NA,NA
P60,2024-01-11T18:56:00Z,8,2,75.98,null,3,0,29.5,1010,null,null,null,null,null,null,null,null,1.25,1019.3707363658352,-13.333333333333334,0,0,68.21781299292387,0,1602.9818474769463,0,0.8123526317147464,1.5432098765432098,2.0119814336856185,-16.666666666666668,0.63,2.1960229388068595,1.6685382289054518,0.5274847099014077,259.81666666666666,1.3544796060297142,101017.59581881535,9.168316510052208e-5,NA
P60,2024-01-11T19:56:00Z,7,4,87.2,0.00,0,0.01,29.49,1010.5,null,null,null,null,null,null,null,null,7.00,1023.0972447687406,-13.88888888888889,0.254,0,68.16031859795787,3.726508402905411,1606.708355879852,3.726508402905438,0.84,0,0,-15.555555555555557,0.63,2.098909355715072,1.8302489581835428,0.26866039753152915,259.26111111111106,1.3580540129043879,101067.60452961673,0,NA
P60,2024-01-11T20:56:00Z,7,2,79.5,270.00,4,0,29.49,1008.6,null,null,null,null,null,null,null,null,-1.77,1023.0972447687406,-13.88888888888889,0,0,68.16031859795787,0,1606.708355879852,0,0.8386069767248835,2.05761316872428,2.682641911580825,-16.666666666666668,0.63,2.098909355715072,1.6686329377934823,0.43027641792158966,259.26111111111106,1.3555005219350476,100877.57142857142,1.0409368880289858e-4,NA
P60,2024-01-11T21:56:00Z,7,1,75.88,null,6,0,29.48,1007.7,null,null,null,null,null,null,null,null,-4.58,1023.0972447687406,-13.88888888888889,0,0,68.16031859795787,0,1606.708355879852,0,0.8372278142629457,3.0864197530864197,4.023962867371237,-17.22222222222222,0.63,2.098909355715072,1.5926524191165965,0.5062569365984755,259.26111111111106,1.3542909735811495,100787.55574912891,1.8371266638482307e-4,NA
P60,2024-01-11T22:56:00Z,7,3,83.27,0.00,0,0,29.46,1006.3,null,null,null,null,null,null,null,null,7.00,1023.0972447687406,-13.88888888888889,0,0,68.16031859795787,0,1606.708355879852,0,0.835862374696791,0,0,-16.11111111111111,0.63,2.098909355715072,1.7477618205039402,0.35114753521113173,259.26111111111106,1.3524094539195304,100647.53135888501,0,NA
P60,2024-01-11T23:56:00Z,9,5,83.41,null,NA,0.01,29.43,1003.7,null,null,null,null,null,null,null,null,null,1026.8167276662966,-12.77777777777778,0.254,0,68.28906248416871,3.719482897556021,1610.427838777408,3.7194828975560768,0.84,NA,NA,-15,0.63,2.2971294178519623,1.9160356474303217,0.3810937704216406,260.3722222222222,1.3431588491683302,100387.48606271777,NA,NA
P60,2024-01-12T00:56:00Z,10,5,79.76,null,6,0.01,29.4,1002.4,null,null,null,null,null,null,null,null,-0.97,1030.5314076115053,-12.222222222222223,0.254,0,68.3773578737567,3.714679945208668,1614.1425187226166,3.714679945208673,0.84,3.0864197530864197,4.023962867371237,-15,0.63,2.402371344738327,1.9161313845632895,0.48623996017503734,260.92777777777775,1.3385630907430077,100257.46341463416,1.5428314932002603e-4,NA
P60,2024-01-12T01:56:00Z,9,5,83.41,null,4,0.01,29.39,1002.1,null,null,null,null,null,null,null,null,0.56,1034.2508905090613,-12.77777777777778,0.254,0,68.28906248416871,3.719482897556021,1617.8620016201726,3.719482897555963,0.84,2.05761316872428,2.682641911580825,-15,0.63,2.2971294178519623,1.9160356474303217,0.3810937704216406,260.3722222222222,1.3410177171979514,100227.45818815332,8.445770184606882e-5,NA
P60,2024-01-12T02:56:00Z,9,5,83.41,null,5,0,29.37,1001.7,null,null,null,null,null,null,null,null,-0.92,1034.2508905090613,-12.77777777777778,0,0,68.28906248416871,0,1617.8620016201726,0,0.8386069767248835,2.57201646090535,3.3533023894760317,-15,0.63,2.2971294178519623,1.9160356474303217,0.3810937704216406,260.3722222222222,1.3404824342053565,100187.4512195122,1.0557212730758603e-4,NA
P60,2024-01-12T03:56:00Z,10,5,79.76,null,6,0.01,29.34,1000.5,null,null,null,null,null,null,null,null,-0.97,1037.96557045427,-12.222222222222223,0.254,0,68.3773578737567,3.714679945208668,1621.5766815653813,3.714679945208673,0.84,3.0864197530864197,4.023962867371237,-15,0.63,2.402371344738327,1.9161313845632895,0.48623996017503734,260.92777777777775,1.3360259101041292,100067.43031358885,1.5428314932002603e-4,NA
P60,2024-01-12T04:56:00Z,10,6,83.49,280.00,5,0.01,29.34,1000.3,null,null,null,null,null,null,null,null,0.27,1041.6802503994786,-12.222222222222223,0.254,0,68.3773578737567,3.714679945208668,1625.29136151059,3.714679945208673,0.84,2.57201646090535,3.3533023894760317,-14.444444444444445,0.63,2.402371344738327,2.005739835722029,0.39663150901629773,260.92777777777775,1.3357588384579315,100047.42682926831,1.0487544446943467e-4,NA
P60,2024-01-12T05:56:00Z,10,6,83.49,280.00,9,0.04,29.33,1000.2,null,25.00,null,null,null,null,null,null,-3.84,1056.5389701803133,-12.222222222222223,1.016,0,68.3773578737567,14.858719780834672,1640.1500812914246,14.85871978083469,0.84,4.62962962962963,6.0359443010568565,-14.444444444444445,0.63,2.402371344738327,2.005739835722029,0.39663150901629773,260.92777777777775,1.3356253026348326,100037.42508710803,1.887758000449824e-4,NA
P60,2024-01-12T06:56:00Z,8,3,79.58,null,6,0.03,29.35,1001.4,null,null,null,null,null,null,null,null,-3.37,1067.7090732159977,-13.333333333333334,0.7619999999999999,0,68.21781299292387,11.170103035684258,1651.320184327109,11.170103035684178,0.84,3.0864197530864197,4.023962867371237,-16.11111111111111,0.63,2.1960229388068595,1.7475950547024988,0.44842788410436074,259.81666666666666,1.3429464133447087,100157.44599303138,1.5588428237740725e-4,NA
P60,2024-01-12T07:56:00Z,6,-1,72.29,290.00,8,0.01,29.38,1002.7,null,21.00,null,null,null,null,null,null,-7.91,1071.4381198750946,-14.444444444444445,0.254,0,68.11392380418809,3.72904665909707,1655.049230986206,3.7290466590970937,0.84,4.11522633744856,5.36528382316165,-18.333333333333336,0.63,2.0056502804537852,1.4498845877400415,0.5557656927137438,258.7055555555555,1.350465093605714,100287.46864111497,2.802615676053438e-4,NA
P60,2024-01-12T08:56:00Z,5,-4,65.62,280.00,8,0,29.4,1003.8,null,17.00,null,null,null,null,null,null,-9.15,1071.4381198750946,-15,0,0,68.07648577409465,0,1655.049230986206,0,0.8386069767248835,4.11522633744856,5.36528382316165,-20,0.63,1.9161113917980006,1.257352295297848,0.6587590965001526,258.15,1.3548560819716275,100397.48780487807,3.4571838818615923e-4,NA
P60,2024-01-12T09:56:00Z,7,-4,59.91,270.00,10,0,29.41,1003.7,null,15.00,null,null,null,null,null,null,-8.38,1071.4381198750946,-13.88888888888889,0,0,68.16031859795787,0,1655.049230986206,0,0.8372278142629457,5.1440329218107,6.706604778952063,-20,0.63,2.098909355715072,1.2574565950088996,0.8414527607061724,259.26111111111106,1.3489152031193805,100387.48606271777,5.089165834278298e-4,NA
P60,2024-01-12T10:56:00Z,8,-5,54.58,270.00,10,0,29.4,1003.2,null,24.00,null,null,null,null,null,null,-7.13,1071.4381198750946,-13.333333333333334,0,0,68.21781299292387,0,1655.049230986206,0,0.835862374696791,5.1440329218107,6.706604778952063,-20.555555555555557,0.63,2.1960229388068595,1.1985893200007838,0.9974336188060757,259.81666666666666,1.3453603373950587,100337.47735191639,5.778863945136987e-4,NA
P60,2024-01-12T11:56:00Z,9,-5,52.17,300.00,13,0,29.39,1002.2,null,23.00,null,null,null,30.00,310.00,2024-01-12 10:59,-7.90,1071.4381198750946,-12.77777777777778,0,0,68.28906248416871,0,1655.049230986206,0,0.8345105214813251,6.6872427983539096,8.718586212637682,-20.555555555555557,0.63,2.2971294178519623,1.1984124172933688,1.0987170005585936,260.3722222222222,1.3411515379460999,100237.45993031359,7.913645935935372e-4,NA
P60,2024-01-12T12:56:00Z,7,-6,54.41,280.00,10,0.03,29.38,1001.9,null,22.00,null,null,null,27.00,260.00,2024-01-12 12:02,-8.38,1082.6176450838109,-13.88888888888889,0.7619999999999999,0,68.16031859795787,11.179525208716234,1666.2287561949222,11.179525208716314,0.84,5.1440329218107,6.706604778952063,-21.11111111111111,0.63,2.098909355715072,1.1420165804445706,0.9568927752705014,259.26111111111106,1.3464961064115846,100207.45470383276,5.787355210395302e-4,NA
P60,2024-01-12T13:56:00Z,4,-5,65.49,300.00,8,0,29.4,1003.4,null,18.00,null,null,null,null,null,null,-10.38,1082.6176450838109,-15.555555555555555,0,0,68.04627535642943,0,1666.2287561949222,0,0.8386069767248835,4.11522633744856,5.36528382316165,-20.555555555555557,0.63,1.8301623401086666,1.1985733165371657,0.6315890235715009,257.59444444444443,1.357237053356087,100357.48083623695,3.4447708093542626e-4,NA
P60,2024-01-12T14:56:00Z,3,-8,59.3,null,6,0,29.41,1004.2,null,null,null,null,null,null,null,null,-9.40,1082.6176450838109,-16.11111111111111,0,0,68.02189722186336,0,1666.2287561949222,0,0.8372278142629457,3.0864197530864197,4.023962867371237,-22.22222222222222,0.63,1.7476766535676358,1.0363722555656079,0.7113043980020279,257.0388888888889,1.3612549910084843,100437.49477351915,3.020091768195526e-4,NA
P60,2024-01-12T15:56:00Z,2,-9,59.15,300.00,10,0,29.42,1004.6,null,16.00,null,null,null,null,null,null,-14.65,1082.6176450838109,-16.666666666666668,0,0,68.00222541687516,0,1666.2287561949222,0,0.835862374696791,5.1440329218107,6.706604778952063,-22.77777777777778,0.63,1.6685316459505395,0.9869364685797442,0.6815951773707953,256.4833333333333,1.3647469356250892,100477.50174216027,5.000378128598676e-4,NA
P60,2024-01-12T16:56:00Z,1,-9,61.96,null,NA,0,29.43,1004.9,null,null,null,null,null,null,null,null,null,1082.6176450838109,-17.22222222222222,0,0,67.98635135930752,0,1666.2287561949222,0,0.8345105214813251,NA,NA,-22.77777777777778,0.63,1.5926083259283927,0.9867801187452322,0.6058282071831605,255.92777777777775,1.3681178958476556,100507.50696864113,NA,NA
P60,2024-01-12T17:56:00Z,-1,-12,58.68,null,3,0,29.44,1005.7,null,null,null,null,null,null,null,null,-9.04,1082.6176450838109,-18.333333333333336,0,0,67.96320532789264,0,1666.2287561949222,0,0.8331721194300997,1.5432098765432098,2.0119814336856185,-24.444444444444446,0.63,1.449968724264766,0.8508416473985647,0.5991270768662014,254.81666666666663,1.3751773894966277,100587.52090592335,1.4599586123490615e-4,NA
P60,2024-01-12T18:56:00Z,-6,-13,70.87,0.00,0,0,29.46,1007.9,null,null,null,null,null,null,null,null,-6.00,1082.6176450838109,-21.11111111111111,0,0,67.93478277639512,0,1666.2287561949222,0,0.8318470347017946,0,0,-25,0.63,1.1420924881552674,0.8094009463556381,0.33269154179962934,252.03888888888886,1.3933749293124624,100807.5592334495,0,NA
P60,2024-01-12T19:56:00Z,-11,-16,77.8,0.00,0,0,29.48,1009.9,null,null,null,null,null,null,null,null,-11.00,1082.6176450838109,-23.88888888888889,0,0,67.92505795207691,0,1666.2287561949222,0,0.8305351347868325,0,0,-26.666666666666668,0.63,0.8941732432658743,0.6956667832608503,0.19850646000502403,249.2611111111111,1.4116984857063803,101007.59407665506,0,NA
P60,2024-01-12T20:56:00Z,-14,-19,77.5,300.00,4,0,29.49,1011.3,null,null,null,null,null,null,null,null,-26.30,1082.6176450838109,-25.555555555555557,0,0,67.92265769984822,0,1666.2287561949222,0,0.8292362884941287,2.05761316872428,2.682641911580825,-28.333333333333336,0.63,0.7697567740016454,0.5965614998512752,0.17319527415037028,247.59444444444443,1.4231714236147135,101147.61846689896,8.072855844539143e-5,NA
P60,2024-01-12T21:56:00Z,-18,-23,77.09,290.00,3,0,29.51,1012.3,null,null,null,null,null,null,null,null,-28.47,1082.6176450838109,-27.77777777777778,0,0,67.92112688836146,0,1666.2287561949222,0,0.8279503659379716,1.5432098765432098,2.0119814336856185,-30.555555555555557,0.63,0.6281046104621041,0.48420584420523605,0.14389876625686804,245.3722222222222,1.437480440289623,101247.63588850175,5.5174342430234197e-5,NA
P60,2024-01-12T22:56:00Z,-15,-21,73.48,280.00,4,0,29.52,1011.8,null,null,null,null,null,null,null,null,-27.46,1082.6176450838109,-26.11111111111111,0,0,67.92214461664364,0,1666.2287561949222,0,0.8266772385250339,2.05761316872428,2.682641911580825,-29.444444444444446,0.63,0.7318842810273479,0.5377885696988953,0.1940957113284526,247.03888888888886,1.427077152073546,101197.62717770036,9.264515152692986e-5,NA
P60,2024-01-12T23:56:00Z,-17,-22,77.2,0.00,0,0,29.54,1013,null,null,null,null,null,null,null,null,-17.00,1082.6176450838109,-27.222222222222225,0,0,67.92139648782269,0,1666.2287561949222,0,0.8254167789415136,0,0,-30,0.63,0.6611233868237852,0.5103872546279622,0.15073613219582305,245.92777777777775,1.4352249089682196,101317.6480836237,0,NA
P60,2024-01-13T00:56:00Z,-18,-24,73.12,290.00,4,0,29.56,1014.1,null,null,null,null,null,null,null,null,-30.97,1082.6176450838109,-27.77777777777778,0,0,67.92112688836146,0,1666.2287561949222,0,0.8241688611404017,2.05761316872428,2.682641911580825,-31.111111111111114,0.63,0.6281046104621041,0.45927009116989054,0.16883451929221355,245.3722222222222,1.440036465966321,101427.66724738677,8.631376834131792e-5,NA
P60,2024-01-13T01:56:00Z,-16,-24,66.02,280.00,5,0,29.58,1015.4,null,null,null,null,null,null,null,null,-30.61,1082.6176450838109,-26.666666666666668,0,0,67.92173058690253,0,1666.2287561949222,0,0.8229333603288782,2.57201646090535,3.3533023894760317,-31.111111111111114,0.63,0.6956952558286343,0.45929800789806435,0.23639724793057,246.48333333333332,1.435382687433899,101557.6898954704,1.44371122116099e-4,NA
P60,2024-01-13T02:56:00Z,-24,-30,72.4,320.00,3,0,29.61,1018.2,null,null,null,null,null,null,null,null,-35.33,1082.6176450838109,-31.11111111111111,0,0,67.92031113103691,0,1666.2287561949222,0,0.8217101529558324,1.5432098765432098,2.0119814336856185,-34.44444444444444,0.63,0.45928712610406963,0.3325238792993464,0.12676324680472323,242.03888888888886,1.4657707312754462,101837.7386759582,5.518635597645901e-5,NA
P60,2024-01-13T03:56:00Z,-27,-33,72.02,0.00,0,0,29.63,1020,null,null,null,null,null,null,null,null,-27.00,1082.6176450838109,-32.77777777777778,0,0,67.92016348373748,0,1666.2287561949222,0,0.8204991166995076,0,0,-36.111111111111114,0.63,0.391288910323388,0.28180627321490404,0.10948263710848394,240.3722222222222,1.4785431260669812,102017.77003484321,0,NA
P60,2024-01-13T04:56:00Z,-29,-35,71.77,0.00,0,0,29.65,1021.6,null,null,null,null,null,null,null,null,-29.00,1082.6176450838109,-33.88888888888889,0,0,67.92010645401325,0,1666.2287561949222,0,0.8193001304552691,0,0,-37.22222222222222,0.63,0.35114913775372497,0.2520197361658484,0.09912940158787659,239.2611111111111,1.487739426187007,102177.79790940767,0,NA
P60,2024-01-13T05:56:00Z,-31,NA,NA,0.00,0,0,29.66,1022.9,null,null,null,null,null,null,null,null,null,1082.6176450838109,-35,0,0,67.92006931855799,0,1666.2287561949222,0,0.8181130743234931,0,0,NA,0.63,0.31476372577947015,NA,NA,238.14999999999998,1.4965826152667816,102307.8205574913,NA,NA
P60,2024-01-13T06:56:00Z,-33,NA,NA,0.00,0,0,29.69,1025.4,null,null,null,null,null,null,null,null,null,1082.6176450838109,-36.111111111111114,0,0,67.92004513744796,0,1666.2287561949222,0,0.8169378295975774,0,0,NA,0.63,0.2818179815158985,NA,NA,237.03888888888886,1.5072726320980674,102557.86411149827,NA,NA
P60,2024-01-13T07:56:00Z,-33,NA,NA,0.00,0,0,29.71,1027.4,null,null,null,null,null,null,null,null,null,1082.6176450838109,-36.111111111111114,0,0,67.92004513744796,0,1666.2287561949222,0,0.8157742787520701,0,0,NA,0.63,0.2818179815158985,NA,NA,237.03888888888886,1.510212504600697,102757.89895470387,NA,NA
P60,2024-01-13T08:56:00Z,-29,-37,64.1,0.00,0,0,29.72,1027.5,null,null,null,null,null,null,null,null,-29.00,1082.6176450838109,-33.88888888888889,0,0,67.92010645401325,0,1666.2287561949222,0,0.8146223054309168,0,0,-38.333333333333336,0.63,0.35114913775372497,0.2250865973001377,0.12606254045358728,239.2611111111111,1.4963315000069985,102767.90069686413,0,NA
P60,2024-01-13T09:56:00Z,-16,-19,85.75,0.00,0,0,29.75,1026,null,null,null,null,null,null,null,null,-16.00,1082.6176450838109,-26.666666666666668,0,0,67.92173058690253,0,1666.2287561949222,0,0.8134817944358256,0,0,-28.333333333333336,0.63,0.6956952558286343,0.5965586818730539,0.0991365739555804,246.48333333333332,1.4503669857269847,102617.87456445993,0,NA
P60,2024-01-13T10:56:00Z,-13,-21,66.44,0.00,0,0,29.75,1024.7,null,null,null,null,null,null,null,null,-13.00,1082.6176450838109,-25,0,0,67.92329353430327,0,1666.2287561949222,0,0.8123526317147464,0,0,-29.444444444444446,0.63,0.8093813580894444,0.5377529743146269,0.27162838377481757,248.14999999999998,1.4388004333110316,102487.85191637633,0,NA
P60,2024-01-13T11:56:00Z,-10,-24,48.89,110.00,3,0,29.73,1023.1,null,null,null,null,null,null,null,null,-19.33,1082.6176450838109,-23.333333333333336,0,0,67.92626802860407,0,1666.2287561949222,0,0.8112347043504661,1.5432098765432098,2.0119814336856185,-31.111111111111114,0.63,0.9394899417444651,0.45931663251886895,0.48017330922559615,249.81666666666663,1.4269697894600062,102327.82404181187,1.519012627947019e-4,NA
P60,2024-01-13T12:56:00Z,-7,-20,52.06,0.00,0,0,29.71,1022.7,null,null,null,null,null,null,null,null,-7.00,1082.6176450838109,-21.666666666666668,0,0,67.931928882156285,0,1666.2287561949222,0,0.8101279005493167,0,0,-28.88888888888889,0.63,1.0880736321075177,0.5664511328751738,0.5216224992323439,251.48333333333332,1.416958566165952,102287.81707317075,0,NA
P60,2024-01-13T13:56:00Z,-3,-15,55.49,0.00,0,0,29.7,1021.5,null,null,null,null,null,null,null,null,-3.00,1082.6176450838109,-19.444444444444446,0,0,67.9481335661815,0,1666.2287561949222,0,0.8090321096299959,0,0,-26.11111111111111,0.63,1.3188764647048896,0.7318445502647433,0.5870319144401464,253.70555555555552,1.402899294689652,102167.79616724738,0,NA
P60,2024-01-13T14:56:00Z,0,-13,53.26,0.00,0,0,29.69,1021.7,null,null,null,null,null,null,null,null,0.00,1082.6176450838109,-17.77777777777778,0,0,67.97354187365981,0,1666.2287561949222,0,0.8079472220124985,0,0,-25,0.63,1.519791307888473,0.8094408505814008,0.7103504573070722,255.3722222222222,1.3940162648116978,102187.79965156796,0,NA
P60,2024-01-13T15:56:00Z,-1,-13,55.82,null,NA,0,29.71,1023.4,null,null,null,null,null,null,null,null,null,1082.6176450838109,-18.333333333333336,0,0,67.96320532789264,0,1666.2287561949222,0,0.8068731292071586,NA,NA,-25,0.63,1.449968724264766,0.8093725418845925,0.6405961823801736,254.81666666666663,1.399380073989111,102357.8292682927,NA,NA
P60,2024-01-13T16:56:00Z,-6,-14,67.4,0.00,0,0,29.71,1025.1,null,null,null,null,null,null,null,null,-6.00,1082.6176450838109,-21.11111111111111,0,0,67.93478277639512,0,1666.2287561949222,0,0.8058097238038007,0,0,-25.555555555555557,0.63,1.1420924881552674,0.7697703370166503,0.3723221511386171,252.03888888888886,1.4171531303087657,102527.85888501741,0,NA
P60,2024-01-13T17:56:00Z,-10,-16,74.05,0.00,0,0,29.7,1026.4,null,null,null,null,null,null,null,null,-10.00,1082.6176450838109,-23.333333333333336,0,0,67.92626802860407,0,1666.2287561949222,0,0.8047568994609982,0,0,-26.666666666666668,0.63,0.9394899417444651,0.6956923018617763,0.24379763988268877,249.81666666666663,1.4315724678934127,102657.88153310107,0,NA
P60,2024-01-13T18:56:00Z,-13,-18,77.6,300.00,3,0,29.68,1026.6,null,null,null,null,null,null,null,null,-22.75,1082.6176450838109,-25,0,0,67.92329353430327,0,1666.2287561949222,0,0.8037145508954395,1.5432098765432098,2.0119814336856185,-27.77777777777778,0.63,0.8093813580894444,0.6280799338774089,0.18130142421203554,248.14999999999998,1.4414682588436663,102677.8850174216,6.186356412104828e-5,NA
P60,2024-01-13T19:56:00Z,-13,-19,73.71,0.00,0,0,29.66,1026.3,null,null,null,null,null,null,null,null,-13.00,1082.6176450838109,-25,0,0,67.92329353430327,0,1666.2287561949222,0,0.8026825738713995,0,0,-28.333333333333336,0.63,0.8093813580894444,0.5965949990477294,0.21278635904171506,248.14999999999998,1.4410470232332504,102647.87979094077,0,NA
P60,2024-01-13T20:56:00Z,-13,-19,73.71,0.00,0,0,29.63,1024.2,null,null,null,null,null,null,null,null,-13.00,1082.6176450838109,-25,0,0,67.92329353430327,0,1666.2287561949222,0,0.8016608651903158,0,0,-28.333333333333336,0.63,0.8093813580894444,0.5965949990477294,0.21278635904171506,248.14999999999998,1.4380983739603381,102437.84320557493,0,NA
P60,2024-01-13T21:56:00Z,-13,-18,77.6,0.00,0,0,29.62,1020.4,null,null,null,null,null,null,null,null,-13.00,1082.6176450838109,-25,0,0,67.92329353430327,0,1666.2287561949222,0,0.8006493226804686,0,0,-27.77777777777778,0.63,0.8093813580894444,0.6280799338774089,0.18130142421203554,248.14999999999998,1.4327627228950683,102057.77700348434,0,NA
P60,2024-01-13T22:56:00Z,-9,-14,78,0.00,0,0,29.61,1018.8,null,null,null,null,null,null,null,null,-9.00,1082.6176450838109,-22.77777777777778,0,0,67.9277676067278,0,1666.2287561949222,0,0.7996478451867642,0,0,-25.555555555555557,0.63,0.9868576628495849,0.7697489770226763,0.21710868582690857,250.3722222222222,1.417819338129857,101897.74912891987,0,NA
P60,2024-01-13T23:56:00Z,-9,-14,78,0.00,0,0,29.6,1017.3,null,null,null,null,null,null,null,null,-9.00,1082.6176450838109,-22.77777777777778,0,0,67.9277676067278,0,1666.2287561949222,0,0.7986563325606187,0,0,-25.555555555555557,0.63,0.9868576628495849,0.7697489770226763,0.21710868582690857,250.3722222222222,1.4157318538275456,101747.72299651569,0,NA
P60,2024-01-14T00:56:00Z,-9,-14,78,0.00,0,0,29.57,1016,null,null,null,null,null,null,null,null,-9.00,1082.6176450838109,-22.77777777777778,0,0,67.9277676067278,0,1666.2287561949222,0,0.7976746856499431,0,0,-25.555555555555557,0.63,0.9868576628495849,0.7697489770226763,0.21710868582690857,250.3722222222222,1.4139227007655426,101617.70034843207,0,NA
P60,2024-01-14T01:56:00Z,-8,-13,78.1,0.00,0,0,29.57,1014.4,null,null,null,null,null,null,null,null,-8.00,1082.6176450838109,-22.22222222222222,0,0,67.92962594750101,0,1666.2287561949222,0,0.7967028062892284,0,0,-25,0.63,1.0363575908584926,0.8093952784604826,0.2269623123980099,250.92777777777775,1.4085705475976922,101457.67247386761,0,NA
P60,2024-01-14T02:56:00Z,-8,-12,82.1,0.00,0,0,29.59,1014.9,null,null,null,null,null,null,null,null,-8.00,1082.6176450838109,-22.22222222222222,0,0,67.92962594750101,0,1666.2287561949222,0,0.7957405972897286,0,0,-24.444444444444446,0.63,1.0363575908584926,0.8508495820948224,0.18550800876367013,250.92777777777775,1.409264835131011,101507.681184669,0,NA
P60,2024-01-14T03:56:00Z,-12,-17,77.7,0.00,0,0,29.61,1016.5,null,null,null,null,null,null,null,null,-12.00,1082.6176450838109,-24.444444444444446,0,0,67.92408148731097,0,1666.2287561949222,0,0.7947879624297418,0,0,-27.222222222222225,0.63,0.8508290334190699,0.6610941589666173,0.18973487445245263,248.70555555555552,1.424098403744234,101667.70905923344,0,NA
P60,2024-01-14T04:56:00Z,-15,-20,77.4,310.00,3,0,29.63,1018.9,null,null,null,null,null,null,null,null,-25.04,1082.6176450838109,-26.11111111111111,0,0,67.92214461664364,0,1666.2287561949222,0,0.7938448064449882,1.5432098765432098,2.0119814336856185,-28.88888888888889,0.63,0.7318842810273479,0.5664784335151674,0.16540584751218057,247.03888888888886,1.4370912336901918,101907.75087108015,5.921324729945178e-5,NA
P60,2024-01-14T05:56:00Z,-18,-23,77.09,0.00,0,0,29.66,1021.7,null,null,null,null,null,null,null,null,-18.00,1082.6176450838109,-27.77777777777778,0,0,67.92112688836146,0,1666.2287561949222,0,0.7929110350190834,0,0,-30.555555555555557,0.63,0.6281046104621041,0.48420584420523605,0.14389876625686804,245.3722222222222,1.4508285743790457,102187.79965156796,0,NA
P60,2024-01-14T06:56:00Z,-19,-24,76.99,0.00,0,0,29.66,1023,null,null,null,null,null,null,null,null,-19.00,1082.6176450838109,-28.333333333333336,0,0,67.92090933652162,0,1666.2287561949222,0,0.7919865547741066,0,0,-31.111111111111114,0.63,0.5965770487942361,0.45930466986668234,0.13727237892755378,244.81666666666663,1.4559711063980896,102317.82229965158,0,NA
P60,2024-01-14T07:56:00Z,-19,-25,73,0.00,0,0,29.68,1023.5,null,null,null,null,null,null,null,null,-19.00,1082.6176450838109,-28.333333333333336,0,0,67.92090933652162,0,1666.2287561949222,0,0.7910712732612629,0,0,-31.666666666666668,0.63,0.5965770487942361,0.43550124561979237,0.16107580317444375,244.81666666666663,1.4566827247296625,102367.83101045298,0,NA
P60,2024-01-14T08:56:00Z,-15,-20,77.4,0.00,0,0,29.68,1022.5,null,null,null,null,null,null,null,null,-15.00,1082.6176450838109,-26.11111111111111,0,0,67.92214461664364,0,1666.2287561949222,0,0.7901650989516383,0,0,-28.88888888888889,0.63,0.7318842810273479,0.5664784335151674,0.16540584751218057,247.03888888888886,1.4421687962000402,102267.81358885019,0,NA
P60,2024-01-14T09:56:00Z,-4,-9,78.48,0.00,0,0,29.69,1020.4,null,null,null,null,null,null,null,null,-4.00,1082.6176450838109,-20,0,0,67.94270223039605,0,1666.2287561949222,0,0.7892679412270468,0,0,-22.77777777777778,0.63,1.2573998757765819,0.9868074225094615,0.27059245326712034,253.14999999999998,1.404464031943161,102057.77700348433,0,NA
