station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,snowdepth,tmp_c,P_mm,meltrate,HP_fresh_snow,snowfall,cummulative_snowfall,delta_snow_depth,albedo,wind_speed_ms,U10,U10_thres,blowing,TTE
P60,2024-06-02T18:56:00Z,53,36,52.3,null,3,0,29.99,1010.00,null,null,null,null,null,null,null,null,53.00,2589.049999496168,11.666666666666668,0,5.833333333333334,4702.125835408588,0,4948.772221718411,-5.833333333333485,0.6609668132947827,1.5432098765432098,2.0119814336856185,11.81447865980883,FALSE,NA
P60,2024-06-02T19:56:00Z,55,35,46.73,null,4,0,29.98,1008.50,null,null,null,null,null,null,null,null,55.00,2582.661110607279,12.77777777777778,0,6.388888888888889,7184.770432295138,0,4948.772221718411,-6.388888888888687,0.6593651667416329,2.05761316872428,2.682641911580825,12.04157186550491,FALSE,NA
P60,2024-06-02T20:56:00Z,52,33,48.15,null,4,0,29.98,1008.70,null,null,null,null,null,null,null,null,52.00,2577.1055550517235,11.11111111111111,0,5.555555555555555,3807.467553246818,0,4948.772221718411,-5.555555555555657,0.6577794568379621,2.05761316872428,2.682641911580825,11.70093205696079,FALSE,NA
P60,2024-06-02T21:56:00Z,47,34,60.38,0.00,0,0,30,1009.50,null,null,null,null,null,null,null,null,47.00,2572.938888385057,8.333333333333334,0,4.166666666666667,1347.4125532317312,0,4948.772221718411,-4.166666666666515,0.6562095250114585,0,0,11.133199042720593,FALSE,NA
P60,2024-06-02T22:56:00Z,40,33,75.84,0.00,0,0,30,1010.40,null,null,null,null,null,null,null,null,40.00,2570.716666162835,4.444444444444445,0,2.2222222222222223,352.9850312374796,0,4948.772221718411,-2.2222222222221717,0.654655214267631,0,0,10.338372822784317,FALSE,NA
P60,2024-06-02T23:56:00Z,38,32,78.77,0.00,0,0,29.99,1010.30,null,null,null,null,null,null,null,null,38.00,2569.0499994961683,3.3333333333333335,0,1.6666666666666667,253.54284592028836,0,4948.772221718411,-1.666666666666515,0.65311636917411,0,0,10.111279617088236,FALSE,NA
P60,2024-06-03T00:56:00Z,36,32,85.23,0.00,0,0,29.97,1010.20,null,null,null,null,null,null,null,null,36.00,2567.938888385057,2.2222222222222223,0,1.1111111111111112,188.79010735049764,0,4948.772221718411,-1.1111111111113132,0.6515928358451039,0,0,9.884186411392157,FALSE,NA
P60,2024-06-03T01:56:00Z,35,31,85.17,0.00,0,0,29.95,1009.90,null,null,null,null,null,null,null,null,35.00,2567.1055550517235,1.6666666666666667,0,0.8333333333333334,165.4554850985772,0,4948.772221718411,-0.8333333333334849,0.65008446192601,0,0,9.77063980854412,FALSE,NA
P60,2024-06-03T02:56:00Z,41,34,75.94,280.00,4,0,29.93,1007.80,null,null,null,null,null,null,null,null,37.93,2564.6055550517235,5,0,2.5,421.1846697017323,0,4948.772221718411,-2.5,0.6485910965781796,2.05761316872428,2.682641911580825,10.451919425632356,FALSE,NA
P60,2024-06-03T03:56:00Z,41,34,75.94,280.00,3,0,29.92,1008.20,null,null,null,null,null,null,null,null,38.98,2562.1055550517235,5,0,2.5,421.1846697017323,0,4948.772221718411,-2.5,0.6471125904638333,1.5432098765432098,2.0119814336856185,10.451919425632356,FALSE,NA
P60,2024-06-03T17:56:00Z,46,42,85.83,null,NA,0,29.81,1004.40,null,null,null,null,null,null,null,null,null,2558.216666162835,7.777777777777779,0,3.8888888888888897,1100.3996560128166,0,4948.772221718411,-3.888888888888687,0.6456487957311277,NA,NA,11.019652439872553,NA,NA
P60,2024-06-03T18:56:00Z,47,42,82.65,null,NA,0.01,29.8,1003.70,null,null,null,null,null,null,null,null,null,2554.2385089466634,8.333333333333334,0.254,4.166666666666667,1347.4125532317312,0.18850945049516432,4948.960731168907,-3.9781572161714394,0.64419956599936945,NA,NA,11.133199042720593,NA,NA
P60,2024-06-03T19:56:00Z,45,42,89.15,null,5,0.05,29.81,1004.80,null,null,null,null,null,null,null,null,41.83,2552.0368271483826,7.222222222222222,1.27,3.611111111111111,901.0739229265652,1.4094293128306423,4950.370160481737,-2.201681798280788,0.6427647563443779,2.57201646090535,3.3533023894760317,10.906105837024514,FALSE,NA
P60,2024-06-03T20:56:00Z,46,41,82.58,null,5,0,29.8,1004.10,null,null,null,null,null,null,null,null,43.02,2548.147938259494,7.777777777777779,0,3.8888888888888897,1100.3996560128166,0,4950.370160481737,-3.888888888888687,0.6413442232839919,2.57201646090535,3.3533023894760317,11.019652439872553,FALSE,NA
P60,2024-06-03T21:56:00Z,46,40,79.44,270.00,8,0,29.85,1005.40,null,19.00,null,null,null,null,null,null,41.36,2544.259049370605,7.777777777777779,0,3.8888888888888897,1100.3996560128166,0,4950.370160481737,-3.888888888888687,0.6399378247637214,4.11522633744856,5.36528382316165,11.019652439872553,FALSE,NA
P60,2024-06-03T22:56:00Z,45,39,79.36,null,6,0,29.89,1006.80,null,17.00,null,null,null,null,null,null,41.19,2540.647938259494,7.222222222222222,0,3.611111111111111,901.0739229265652,0,4950.370160481737,-3.6111111111113137,0.6385454201425426,3.0864197530864197,4.023962867371237,10.906105837024514,FALSE,NA
P60,2024-06-03T23:56:00Z,44,38,79.27,270.00,8,0,29.9,1007.10,null,20.00,null,null,null,null,null,null,38.90,2537.3146049261604,6.666666666666667,0,3.3333333333333335,740.2290912692118,0,4950.370160481737,-3.333333333333485,0.6371668701788329,4.11522633744856,5.36528382316165,10.792559234176473,FALSE,NA
P60,2024-06-04T00:56:00Z,43,37,79.19,270.00,8,0,29.9,1007.70,null,20.00,null,null,null,null,null,null,37.66,2534.2590493706048,6.111111111111112,0,3.055555555555556,610.4362167100221,0,4950.370160481737,-3.0555555555556566,0.6358020370164472,4.11522633744856,5.36528382316165,10.679012631328435,FALSE,NA
P60,2024-06-04T01:56:00Z,42,36,79.11,null,6,0,29.92,1008.30,null,null,null,null,null,null,null,null,37.57,2531.481271592827,5.555555555555555,0,2.7777777777777777,505.70055245053936,0,4950.370160481737,-2.7777777777778283,0.6344507841709319,3.0864197530864197,4.023962867371237,10.565466028480396,FALSE,NA
P60,2024-06-04T02:56:00Z,40,34,78.94,null,4,0,29.92,1008.80,null,null,null,null,null,null,null,null,36.76,2529.2590493706048,4.444444444444445,0,2.2222222222222223,352.9850312374796,0,4950.370160481737,-2.2222222222221717,0.6331129765158764,2.05761316872428,2.682641911580825,10.338372822784317,FALSE,NA
P60,2024-06-04T03:56:00Z,39,33,78.86,null,3,0,29.94,1009.50,null,null,null,null,null,null,null,null,36.69,2527.3146049261604,3.8888888888888897,0,1.9444444444444449,297.9516986214223,0,4950.370160481737,-1.9444444444443432,0.6317884802694004,1.5432098765432098,2.0119814336856185,10.224826219936276,FALSE,NA
P60,2024-06-04T04:56:00Z,34,33,96.08,290.00,3,0,29.95,1011.10,null,null,null,null,null,null,null,null,30.97,2526.7590493706048,1.1111111111111112,0,0.5555555555555556,146.62573677765175,0,4950.370160481737,-0.5555555555556566,0.6304771629807754,1.5432098765432098,2.0119814336856185,9.657093205696079,FALSE,NA
P60,2024-06-04T05:56:00Z,37,33,85.29,0.00,0,0,29.99,1011.70,null,null,null,null,null,null,null,null,37.00,2525.370160481716,2.7777777777777777,0,1.3888888888888888,217.70736032486235,0,4950.370160481737,-1.3888888888886868,0.6291788935171798,0,0,9.997733014240197,FALSE,NA
P60,2024-06-04T06:56:00Z,40,33,75.84,null,3,0,30.01,1011.80,null,null,null,null,null,null,null,null,37.83,2523.147938259494,4.444444444444445,0,2.2222222222222223,352.9850312374796,0,4950.370160481737,-2.2222222222221717,0.6278935420505853,1.5432098765432098,2.0119814336856185,10.338372822784317,FALSE,NA
P60,2024-06-04T07:56:00Z,43,32,64.88,null,5,0,30.03,1012.60,null,null,null,null,null,null,null,null,39.46,2520.0923827039383,6.111111111111112,0,3.055555555555556,610.4362167100221,0,4950.370160481737,-3.0555555555556566,0.6266209800447743,2.57201646090535,3.3533023894760317,10.679012631328435,FALSE,NA
P60,2024-06-04T08:56:00Z,45,33,62.58,null,NA,0,30.05,1012.60,null,null,null,null,null,null,null,null,null,2516.481271592827,7.222222222222222,0,3.611111111111111,901.0739229265652,0,4950.370160481737,-3.6111111111113137,0.6253610802424855,NA,NA,10.906105837024514,NA,NA
P60,2024-06-04T09:56:00Z,47,29,49.34,null,NA,0,30.06,1012.60,null,null,null,null,null,null,null,null,null,2512.3146049261604,8.333333333333334,0,4.166666666666667,1347.4125532317312,0,4950.370160481737,-4.166666666666515,0.6241137166526889,NA,NA,11.133199042720593,NA,NA
P60,2024-06-04T10:56:00Z,47,28,47.36,260.00,9,0,30.09,1013.90,null,18.00,null,null,null,null,null,null,42.17,2508.147938259494,8.333333333333334,0,4.166666666666667,1347.4125532317312,0,4950.370160481737,-4.166666666666515,0.622878764537986,4.62962962962963,6.0359443010568565,11.133199042720593,FALSE,NA
P60,2024-06-04T11:56:00Z,48,29,47.52,270.00,7,0,30.1,1014.20,null,24.00,null,null,null,null,null,null,44.28,2503.7034938150496,8.88888888888889,0,4.444444444444445,1653.52140554976,0,4950.370160481737,-4.444444444444343,0.6216561004021361,3.60082304526749,4.694623345266444,11.246745645568632,FALSE,NA
P60,2024-06-04T12:56:00Z,51,30,44.26,null,NA,0,30.1,1014.00,null,null,null,null,null,null,null,null,51.00,2498.4257160372717,10.555555555555555,0,5.277777777777778,3085.527849039641,0,4950.370160481737,-5.277777777777828,0.620445601977707,NA,NA,11.58738545411275,NA,NA
P60,2024-06-04T13:56:00Z,49,32,51.7,null,4,0,30.11,1014.70,null,16.00,null,null,null,null,null,null,47.27,2493.7034938150496,9.444444444444445,0,4.722222222222222,2032.8644703145792,0,4950.370160481737,-4.722222222222172,0.6192471482138473,2.05761316872428,2.682641911580825,11.360292248416672,FALSE,NA
P60,2024-06-04T14:56:00Z,50,33,51.85,null,NA,0,30.13,1015.70,null,null,null,null,null,null,null,null,50.00,2488.7034938150496,10,0,5,2502.96247530681,0,4950.370160481737,-5,0.6180606192641819,NA,NA,11.473838851264713,NA,NA
P60,2024-06-04T15:56:00Z,51,34,52,250.00,8,0,30.13,1016.00,null,21.00,null,null,null,null,null,null,51.00,2483.4257160372717,10.555555555555555,0,5.277777777777778,3085.527849039641,0,4950.370160481737,-5.277777777777828,0.6168858964748271,4.11522633744856,5.36528382316165,11.58738545411275,FALSE,NA
P60,2024-06-04T16:56:00Z,53,34,48.3,null,4,0,30.13,1016.20,null,null,null,null,null,null,null,null,53.00,2477.5923827039383,11.666666666666668,0,5.833333333333334,4702.125835408588,0,4950.370160481737,-5.833333333333485,0.615722862372525,2.05761316872428,2.682641911580825,11.81447865980883,FALSE,NA
P60,2024-06-04T17:56:00Z,53,35,50.27,null,NA,0,30.13,1015.70,null,null,null,null,null,null,null,null,53.00,2471.7590493706048,11.666666666666668,0,5.833333333333334,4702.125835408588,0,4950.370160481737,-5.833333333333485,0.6145714006528963,NA,NA,11.81447865980883,NA,NA
P60,2024-06-04T18:56:00Z,54,37,52.45,null,3,0,30.12,1014.60,null,null,null,null,null,null,null,null,54.00,2465.6479382594935,12.222222222222223,0,6.111111111111112,5810.824300358161,0,4950.370160481737,-6.111111111111313,0.6134313961688093,1.5432098765432098,2.0119814336856185,11.928025262656869,FALSE,NA
P60,2024-06-04T19:56:00Z,55,38,52.6,null,6,0,30.12,1014.10,null,21.00,null,null,null,null,null,null,55.00,2459.2590493706048,12.77777777777778,0,6.388888888888889,7184.770432295138,0,4950.370160481737,-6.388888888888687,0.6123027349188657,3.0864197530864197,4.023962867371237,12.04157186550491,FALSE,NA
P60,2024-06-04T20:56:00Z,52,38,58.71,250.00,8,0,30.11,1014.00,null,19.00,null,null,null,null,null,null,52.00,2453.703493815049,11.11111111111111,0,5.555555555555555,3807.467553246818,0,4950.370160481737,-5.555555555555657,0.6111853040359998,4.11522633744856,5.36528382316165,11.70093205696079,FALSE,NA
P60,2024-06-04T21:56:00Z,50,38,63.23,null,4,0,30.13,1014.70,null,null,null,null,null,null,null,null,50.00,2448.703493815049,10,0,5,2502.96247530681,0,4950.370160481737,-5,0.6100789917761923,2.05761316872428,2.682641911580825,11.473838851264713,FALSE,NA
P60,2024-06-04T22:56:00Z,49,39,68.25,null,4,0,30.15,1015.50,null,null,null,null,null,null,null,null,47.27,2443.981271592827,9.444444444444445,0,4.722222222222222,2032.8644703145792,0,4950.370160481737,-4.722222222222172,0.6089836875072953,2.05761316872428,2.682641911580825,11.360292248416672,FALSE,NA
P60,2024-06-04T23:56:00Z,48,39,70.85,270.00,4,0,30.15,1015.50,null,null,null,null,null,null,null,null,46.10,2439.5368271483826,8.88888888888889,0,4.444444444444445,1653.52140554976,0,4950.370160481737,-4.444444444444343,0.6078992816979689,2.05761316872428,2.682641911580825,11.246745645568632,FALSE,NA
P60,2024-06-05T00:56:00Z,45,39,79.36,null,3,0,30.15,1015.50,null,null,null,null,null,null,null,null,43.55,2435.9257160372713,7.222222222222222,0,3.611111111111111,901.0739229265652,0,4950.370160481737,-3.6111111111113137,0.6068256659067288,1.5432098765432098,2.0119814336856185,10.906105837024514,FALSE,NA
P60,2024-06-05T01:56:00Z,40,36,85.48,0.00,0,0,30.14,1016.10,null,null,null,null,null,null,null,null,40.00,2433.703493815049,4.444444444444445,0,2.2222222222222223,352.9850312374796,0,4950.370160481737,-2.2222222222221717,0.605762732771101,0,0,10.338372822784317,FALSE,NA
P60,2024-06-05T02:56:00Z,41,37,85.54,null,3,0,30.14,1015.80,null,null,null,null,null,null,null,null,38.98,2431.203493815049,5,0,2.5,421.1846697017323,0,4950.370160481737,-2.5,0.6047103759968863,1.5432098765432098,2.0119814336856185,10.451919425632356,FALSE,NA
P60,2024-06-05T03:56:00Z,37,35,92.39,0.00,0,0,30.15,1016.90,null,null,null,null,null,null,null,null,37.00,2429.8146049261604,2.7777777777777777,0,1.3888888888888888,217.70736032486235,0,4950.370160481737,-1.3888888888886868,0.6036684903475301,0,0,9.997733014240197,FALSE,NA
P60,2024-06-05T04:56:00Z,36,34,92.35,0.00,0,0,30.15,1016.60,null,null,null,null,null,null,null,null,36.00,2428.703493815049,2.2222222222222223,0,1.1111111111111112,188.79010735049764,0,4950.370160481737,-1.1111111111113132,0.6026369716335994,0,0,9.884186411392157,FALSE,NA
P60,2024-06-05T05:56:00Z,38,36,92.42,0.00,0,0,30.17,1016.80,null,null,null,null,null,null,null,null,38.00,2427.0368271483826,3.3333333333333335,0,1.6666666666666667,253.54284592028836,0,4950.370160481737,-1.666666666666515,0.6016157167023631,0,0,10.111279617088236,FALSE,NA
P60,2024-06-05T06:56:00Z,42,39,89.01,0.00,0,0,30.18,1016.50,null,null,null,null,null,null,null,null,42.00,2424.2590493706048,5.555555555555555,0,2.7777777777777777,505.70055245053936,0,4950.370160481737,-2.7777777777778283,0.6006046234274772,0,0,10.565466028480396,FALSE,NA
P60,2024-06-05T07:56:00Z,51,42,71.18,null,NA,0,30.19,1015.30,null,null,null,null,null,null,null,null,51.00,2418.981271592827,10.555555555555555,0,5.277777777777778,3085.527849039641,0,4950.370160481737,-5.277777777777828,0.5996035906987714,NA,NA,11.58738545411275,NA,NA
P60,2024-06-05T08:56:00Z,54,42,63.74,null,4,0,30.19,1015.50,null,null,null,null,null,null,null,null,54.00,2412.8701604817156,12.222222222222223,0,6.111111111111112,5810.824300358161,0,4950.370160481737,-6.111111111111313,0.5986125184121388,2.05761316872428,2.682641911580825,11.928025262656869,FALSE,NA
P60,2024-06-05T09:56:00Z,58,39,49.08,null,NA,0,30.19,1015.30,null,null,null,null,null,null,null,null,58.00,2405.6479382594935,14.444444444444445,0,7.222222222222222,13612.22164464244,0,4950.370160481737,-7.222222222222172,0.5976313074595248,NA,NA,12.382211674049026,NA,NA
P60,2024-06-05T10:56:00Z,61,36,39.19,270.00,10,0,30.2,1015.40,null,23.00,null,null,null,null,null,null,61.00,2397.592382703938,16.11111111111111,0,8.055555555555555,25844.505975251857,0,4950.370160481737,-8.055555555555657,0.5966598597190164,5.1440329218107,6.706604778952063,12.722851482593146,FALSE,NA
P60,2024-06-05T11:56:00Z,61,35,37.66,270.00,8,0,30.2,1015.50,null,25.00,null,null,null,null,null,null,61.00,2389.536827148382,16.11111111111111,0,8.055555555555555,25844.505975251857,0,4950.370160481737,-8.055555555555657,0.59569807804503,4.11522633744856,5.36528382316165,12.722851482593146,FALSE,NA
P60,2024-06-05T12:56:00Z,63,34,33.72,280.00,9,0,30.21,1015.80,null,23.00,null,null,null,28.00,270.00,2024-06-05 12:31,63.00,2380.925716037271,17.22222222222222,0,8.61111111111111,39653.582259408446,0,4950.370160481737,-8.611111111111313,0.5947458662585969,4.62962962962963,6.0359443010568565,12.949944688289225,FALSE,NA
P60,2024-06-05T13:56:00Z,61,36,39.19,null,6,0,30.22,1017.10,null,null,null,null,null,null,null,null,61.00,2372.870160481715,16.11111111111111,0,8.055555555555555,25844.505975251857,0,4950.370160481737,-8.055555555555657,0.5938031291377448,3.0864197530864197,4.023962867371237,12.722851482593146,FALSE,NA
P60,2024-06-05T14:56:00Z,63,38,39.51,270.00,7,0,30.23,1017.10,null,22.00,null,null,null,null,null,null,63.00,2364.259049370604,17.22222222222222,0,8.61111111111111,39653.582259408446,0,4950.370160481737,-8.611111111111313,0.592869772407976,3.60082304526749,4.694623345266444,12.949944688289225,FALSE,NA
P60,2024-06-05T15:56:00Z,61,40,45.85,280.00,7,0,30.23,1018.00,null,null,null,null,null,null,null,null,61.00,2356.203493815048,16.11111111111111,0,8.055555555555555,25844.505975251857,0,4950.370160481737,-8.055555555555657,0.5919457027328398,3.60082304526749,4.694623345266444,12.722851482593146,FALSE,NA
P60,2024-06-05T16:56:00Z,63,37,37.99,270.00,7,0,30.23,1017.70,null,18.00,null,null,null,null,null,null,63.00,2347.592382703937,17.22222222222222,0,8.61111111111111,39653.582259408446,0,4950.370160481737,-8.611111111111313,0.5910308277045985,3.60082304526749,4.694623345266444,12.949944688289225,FALSE,NA
P60,2024-06-05T17:56:00Z,64,40,41.25,null,5,0,30.23,1017.50,null,null,null,null,null,null,null,null,64.00,2338.703493815048,17.77777777777778,0,8.88888888888889,49124.150581099966,0,4950.370160481737,-8.888888888888687,0.5901250558349869,2.57201646090535,3.3533023894760317,13.063491291137264,FALSE,NA
P60,2024-06-05T18:56:00Z,64,39,39.67,null,4,0,30.23,1017.10,null,null,null,null,null,null,null,null,64.00,2329.8146049261595,17.77777777777778,0,8.88888888888889,49124.150581099966,0,4950.370160481737,-8.888888888888687,0.5892282965460632,2.05761316872428,2.682641911580825,13.063491291137264,FALSE,NA
P60,2024-06-05T19:56:00Z,63,39,41.09,270.00,8,0,30.25,1016.40,null,17.00,null,null,null,null,null,null,63.00,2321.203493815048,17.22222222222222,0,8.61111111111111,39653.582259408446,0,4950.370160481737,-8.611111111111313,0.5883404601611514,4.11522633744856,5.36528382316165,12.949944688289225,FALSE,NA
P60,2024-06-05T20:56:00Z,58,40,51.03,null,5,0,30.25,1016.90,null,null,null,null,null,null,null,null,58.00,2313.981271592826,14.444444444444445,0,7.222222222222222,13612.22164464244,0,4950.370160481737,-7.222222222222172,0.5874614578958729,2.57201646090535,3.3533023894760317,12.382211674049026,FALSE,NA
P60,2024-06-05T21:56:00Z,55,39,54.7,280.00,4,0,30.27,1017.30,null,null,null,null,null,null,null,null,55.00,2307.5923827039373,12.77777777777778,0,6.388888888888889,7184.770432295138,0,4950.370160481737,-6.388888888888687,0.5865912018492688,2.05761316872428,2.682641911580825,12.04157186550491,FALSE,NA
P60,2024-06-05T22:56:00Z,48,39,70.85,290.00,3,0,30.28,1018.20,null,null,null,null,null,null,null,null,46.98,2303.147938259493,8.88888888888889,0,4.444444444444445,1653.52140554976,0,4950.370160481737,-4.444444444444343,0.5857296049950093,1.5432098765432098,2.0119814336856185,11.246745645568632,FALSE,NA
P60,2024-06-05T23:56:00Z,44,38,79.27,0.00,0,0,30.3,1019.30,null,null,null,null,null,null,null,null,44.00,2299.8146049261595,6.666666666666667,0,3.3333333333333335,740.2290912692118,0,4950.370160481737,-3.333333333333485,0.5848765811726908,0,0,10.792559234176473,FALSE,NA
P60,2024-06-06T00:56:00Z,41,36,82.22,0.00,0,0,30.29,1019.50,null,null,null,null,null,null,null,null,41.00,2297.3146049261595,5,0,2.5,421.1846697017323,0,4950.370160481737,-2.5,0.5840320450792204,0,0,10.451919425632356,FALSE,NA
P60,2024-06-06T01:56:00Z,39,35,85.42,0.00,0,0,30.3,1020.30,null,null,null,null,null,null,null,null,39.00,2295.370160481715,3.8888888888888897,0,1.9444444444444449,297.9516986214223,0,4950.370160481737,-1.9444444444443432,0.5831959122602847,0,0,10.224826219936276,FALSE,NA
P60,2024-06-06T02:56:00Z,37,33,85.29,0.00,0,0,30.3,1020.30,null,null,null,null,null,null,null,null,37.00,2293.9812715928265,2.7777777777777777,0,1.3888888888888888,217.70736032486235,0,4950.370160481737,-1.3888888888886868,0.5823680991019052,0,0,9.997733014240197,FALSE,NA
P60,2024-06-06T03:56:00Z,34,32,92.29,0.00,0,0,30.31,1021.20,null,null,null,null,null,null,null,null,34.00,2293.425716037271,1.1111111111111112,0,0.5555555555555556,146.62573677765175,0,4950.370160481737,-0.5555555555556566,0.5815485228220763,0,0,9.657093205696079,FALSE,NA
P60,2024-06-06T04:56:00Z,33,31,92.25,0.00,0,0,30.31,1021.20,null,null,null,null,null,null,null,null,33.00,2293.147938259493,0.5555555555555556,0,0.2777777777777778,131.43117232310118,0,4950.370160481737,-0.2777777777778283,0.5807371014624868,0,0,9.54354660284804,FALSE,NA
P60,2024-06-06T05:56:00Z,33,30,88.58,0.00,0,0,30.33,1021.60,null,null,null,null,null,null,null,null,33.00,2292.870160481715,0.5555555555555556,0,0.2777777777777778,131.43117232310118,0,4950.370160481737,-0.2777777777778283,0.5799337538803248,0,0,9.54354660284804,FALSE,NA
P60,2024-06-06T06:56:00Z,35,32,88.68,0.00,0,0,30.35,1021.90,null,null,null,null,null,null,null,null,35.00,2292.0368271483817,1.6666666666666667,0,0.8333333333333334,165.4554850985772,0,4950.370160481737,-0.8333333333334849,0.5791383997401625,0,0,9.77063980854412,FALSE,NA
P60,2024-06-06T07:56:00Z,44,37,76.22,0.00,0,0,30.36,1021.10,null,null,null,null,null,null,null,null,44.00,2288.703493815048,6.666666666666667,0,3.3333333333333335,740.2290912692118,0,4950.370160481737,-3.333333333333485,0.5783509595059231,0,0,10.792559234176473,FALSE,NA
P60,2024-06-06T08:56:00Z,49,37,63.1,0.00,0,0,30.35,1021.00,null,null,null,null,null,null,null,null,49.00,2283.981271592826,9.444444444444445,0,4.722222222222222,2032.8644703145792,0,4950.370160481737,-4.722222222222172,0.577571354432927,0,0,11.360292248416672,FALSE,NA
P60,2024-06-06T09:56:00Z,52,37,56.45,0.00,0,0,30.35,1020.70,null,null,null,null,null,null,null,null,52.00,2278.4257160372704,11.11111111111111,0,5.555555555555555,3807.467553246818,0,4950.370160481737,-5.555555555555657,0.5767995065600171,0,0,11.70093205696079,FALSE,NA
P60,2024-06-06T10:56:00Z,56,36,46.88,90.00,3,0,30.34,1021.00,null,null,null,null,null,null,null,null,56.00,2271.759049370604,13.333333333333334,0,6.666666666666667,8887.422716160652,0,4950.370160481737,-6.666666666666515,0.576035338701763,1.5432098765432098,2.0119814336856185,12.15511846835295,FALSE,NA
P60,2024-06-06T11:56:00Z,60,38,43.94,null,3,0,30.32,1020.50,null,null,null,null,null,null,null,null,60.00,2263.981271592826,15.555555555555555,0,7.777777777777779,20868.197855226223,0,4950.370160481737,-7.777777777777828,0.5752787744407422,1.5432098765432098,2.0119814336856185,12.609304879745107,FALSE,NA
P60,2024-06-06T12:56:00Z,62,37,39.35,null,3,0,30.3,1019.80,null,null,null,null,null,null,null,null,62.00,2255.6479382594925,16.666666666666668,0,8.333333333333334,32011.357927325935,0,4950.370160481737,-8.333333333333485,0.5745297381198979,1.5432098765432098,2.0119814336856185,12.836398085441186,FALSE,NA
P60,2024-06-06T13:56:00Z,71,30,21.77,null,4,0,30.28,1018.00,null,null,null,null,null,null,null,null,71.00,2244.814604926159,21.666666666666668,0,10.833333333333334,220253.05265433347,0,4950.370160481737,-10.833333333333483,0.573788154834974,2.05761316872428,2.682641911580825,13.858317511073542,FALSE,NA
P60,2024-06-06T14:56:00Z,71,26,18.47,null,6,0,30.26,1017.80,null,19.00,null,null,null,null,null,null,71.00,2233.9812715928256,21.666666666666668,0,10.833333333333334,220253.05265433347,0,4950.370160481737,-10.833333333333483,0.5730539504270239,3.0864197530864197,4.023962867371237,13.858317511073542,FALSE,NA
P60,2024-06-06T15:56:00Z,70,32,24.42,220.00,7,0,30.26,1018.20,null,null,null,null,null,null,null,null,70.00,2223.42571603727,21.11111111111111,0,10.555555555555555,177745.1323041102,0,4950.370160481737,-10.555555555555657,0.572327051474995,3.60082304526749,4.694623345266444,13.744770908225503,FALSE,NA
P60,2024-06-06T16:56:00Z,72,29,20.2,200.00,5,0,30.26,1017.90,null,null,null,null,null,null,null,null,72.00,2212.3146049261586,22.22222222222222,0,11.11111111111111,272930.66932671727,0,4950.370160481737,-11.111111111111311,0.5716073852883863,2.57201646090535,3.3533023894760317,13.97186411392158,FALSE,NA
P60,2024-06-06T17:56:00Z,71,28,20.06,null,5,0,30.25,1017.90,null,null,null,null,null,null,null,null,71.00,2201.481271592825,21.666666666666668,0,10.833333333333334,220253.05265433347,0,4950.370160481737,-10.833333333333483,0.5708948798999794,2.57201646090535,3.3533023894760317,13.858317511073542,FALSE,NA
P60,2024-06-06T18:56:00Z,68,27,21.33,null,5,0,30.24,1017.60,null,17.00,null,null,null,null,null,null,68.00,2191.481271592825,20,0,10,115764.15134728422,0,4950.370160481737,-10,0.5701894640586419,2.57201646090535,3.3533023894760317,13.517677702529422,FALSE,NA
P60,2024-06-06T19:56:00Z,66,29,24.81,270.00,5,0,30.24,1016.70,null,null,null,null,null,null,null,null,66.00,2182.036827148381,18.88888888888889,0,9.444444444444445,75404.63749111888,0,4950.370160481737,-9.444444444444343,0.5694910672222017,2.57201646090535,3.3533023894760317,13.290584496833343,FALSE,NA
P60,2024-06-06T20:56:00Z,62,32,32.24,290.00,4,0,30.24,1016.40,null,null,null,null,null,null,null,null,62.00,2173.7034938150473,16.666666666666668,0,8.333333333333334,32011.357927325935,0,4950.370160481737,-8.333333333333485,0.568799619550393,2.05761316872428,2.682641911580825,12.836398085441186,FALSE,NA
P60,2024-06-06T21:56:00Z,56,35,45.06,0.00,0,0,30.25,1017.30,null,null,null,null,null,null,null,null,56.00,2167.036827148381,13.333333333333334,0,6.666666666666667,8887.422716160652,0,4950.370160481737,-6.666666666666515,0.5681150518978727,0,0,12.15511846835295,FALSE,NA
P60,2024-06-06T22:56:00Z,55,38,52.6,0.00,0,0,30.25,1016.70,null,null,null,null,null,null,null,null,55.00,2160.647938259492,12.77777777777778,0,6.388888888888889,7184.770432295138,0,4950.370160481737,-6.388888888888687,0.5674372958073048,0,0,12.04157186550491,FALSE,NA
P60,2024-06-06T23:56:00Z,54,37,52.45,0.00,0,0,30.23,1015.90,null,null,null,null,null,null,null,null,54.00,2154.536827148381,12.222222222222223,0,6.111111111111112,5810.824300358161,0,4950.370160481737,-6.111111111111313,0.5667662835025157,0,0,11.928025262656869,FALSE,NA
P60,2024-06-07T00:56:00Z,50,40,68.37,0.00,0,0,30.22,1015.70,null,null,null,null,null,null,null,null,50.00,2149.536827148381,10,0,5,2502.96247530681,0,4950.370160481737,-5,0.5661019478817154,0,0,11.473838851264713,FALSE,NA
