station,valid,lon,lat,elevation,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3,wxcodes
WYS,2024-06-01 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 02:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 22:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-01 23:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-02 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-02 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-02 02:55,-111.1176,44.6884,2026.60,FEW,M,M,12000.00,M,M,M
WYS,2024-06-02 03:55,-111.1176,44.6884,2026.60,OVC,M,M,10000.00,M,M,M
WYS,2024-06-02 04:55,-111.1176,44.6884,2026.60,OVC,M,M,9000.00,M,M,M
WYS,2024-06-02 05:55,-111.1176,44.6884,2026.60,BKN,OVC,M,8500.00,11000.00,M,M
WYS,2024-06-02 06:55,-111.1176,44.6884,2026.60,BKN,OVC,M,7500.00,9000.00,M,M
WYS,2024-06-02 07:55,-111.1176,44.6884,2026.60,SCT,BKN,OVC,7000.00,8000.00,9500.00,M
WYS,2024-06-02 08:55,-111.1176,44.6884,2026.60,SCT,OVC,M,6000.00,7500.00,M,M
WYS,2024-06-02 09:55,-111.1176,44.6884,2026.60,BKN,OVC,M,6000.00,7000.00,M,M
WYS,2024-06-02 10:55,-111.1176,44.6884,2026.60,BKN,OVC,M,7000.00,8000.00,M,M
WYS,2024-06-02 11:55,-111.1176,44.6884,2026.60,BKN,BKN,M,9500.00,11000.00,M,M
WYS,2024-06-02 12:55,-111.1176,44.6884,2026.60,BKN,M,M,12000.00,M,M,M
WYS,2024-06-02 13:55,-111.1176,44.6884,2026.60,SCT,M,M,7500.00,M,M,M
WYS,2024-06-02 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-02 15:55,-111.1176,44.6884,2026.60,OVC,M,M,11000.00,M,M,M
WYS,2024-06-02 16:55,-111.1176,44.6884,2026.60,SCT,SCT,OVC,5500.00,6000.00,11000.00,M
WYS,2024-06-02 17:55,-111.1176,44.6884,2026.60,SCT,BKN,BKN,7000.00,8000.00,11000.00,M
WYS,2024-06-02 18:55,-111.1176,44.6884,2026.60,BKN,OVC,M,7000.00,8500.00,M,M
WYS,2024-06-02 19:55,-111.1176,44.6884,2026.60,BKN,BKN,M,6500.00,11000.00,M,M
WYS,2024-06-02 20:55,-111.1176,44.6884,2026.60,FEW,BKN,OVC,7000.00,8000.00,9000.00,M
WYS,2024-06-02 21:55,-111.1176,44.6884,2026.60,BKN,OVC,M,7000.00,8500.00,M,M
WYS,2024-06-02 22:55,-111.1176,44.6884,2026.60,BKN,M,M,8000.00,M,M,M
WYS,2024-06-02 23:55,-111.1176,44.6884,2026.60,OVC,M,M,7000.00,M,M,M
WYS,2024-06-03 00:55,-111.1176,44.6884,2026.60,BKN,OVC,M,7000.00,8500.00,M,M
WYS,2024-06-03 01:55,-111.1176,44.6884,2026.60,OVC,M,M,8500.00,M,M,M
WYS,2024-06-03 02:55,-111.1176,44.6884,2026.60,FEW,OVC,M,7500.00,8500.00,M,M
WYS,2024-06-03 03:55,-111.1176,44.6884,2026.60,FEW,M,M,8500.00,M,M,M
WYS,2024-06-03 04:55,-111.1176,44.6884,2026.60,FEW,M,M,11000.00,M,M,M
WYS,2024-06-03 05:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-06-03 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-03 07:55,-111.1176,44.6884,2026.60,BKN,OVC,M,7500.00,9000.00,M,M
WYS,2024-06-03 08:55,-111.1176,44.6884,2026.60,SCT,OVC,M,7000.00,8500.00,M,M
WYS,2024-06-03 09:55,-111.1176,44.6884,2026.60,BKN,OVC,M,7000.00,9000.00,M,M
WYS,2024-06-03 10:55,-111.1176,44.6884,2026.60,FEW,FEW,OVC,2300.00,3400.00,7500.00,M
WYS,2024-06-03 11:55,-111.1176,44.6884,2026.60,OVC,M,M,7000.00,M,M,M
WYS,2024-06-03 12:55,-111.1176,44.6884,2026.60,FEW,SCT,OVC,4300.00,5500.00,7500.00,M
WYS,2024-06-03 13:55,-111.1176,44.6884,2026.60,SCT,OVC,M,1900.00,2500.00,M,M
WYS,2024-06-03 14:55,-111.1176,44.6884,2026.60,OVC,M,M,1400.00,M,M,M
WYS,2024-06-03 15:55,-111.1176,44.6884,2026.60,BKN,BKN,BKN,1400.00,2100.00,2600.00,BR
WYS,2024-06-03 16:55,-111.1176,44.6884,2026.60,SCT,SCT,BKN,1400.00,2000.00,2800.00,BR
WYS,2024-06-03 17:55,-111.1176,44.6884,2026.60,SCT,BKN,BKN,1300.00,1900.00,2400.00,BR
WYS,2024-06-03 18:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,1300.00,2100.00,2500.00,-RA
WYS,2024-06-03 19:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,1400.00,2200.00,3300.00,-RA
WYS,2024-06-03 20:55,-111.1176,44.6884,2026.60,BKN,OVC,M,1700.00,2500.00,M,M
WYS,2024-06-03 21:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,1300.00,2400.00,2900.00,BR
WYS,2024-06-03 22:55,-111.1176,44.6884,2026.60,SCT,BKN,BKN,2000.00,2600.00,3700.00,BR
WYS,2024-06-03 23:55,-111.1176,44.6884,2026.60,FEW,BKN,BKN,1600.00,2600.00,6500.00,M
WYS,2024-06-04 00:55,-111.1176,44.6884,2026.60,BKN,OVC,M,1800.00,2400.00,M,M
WYS,2024-06-04 01:55,-111.1176,44.6884,2026.60,FEW,BKN,BKN,1800.00,2500.00,3500.00,BR
WYS,2024-06-04 02:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,400.00,3100.00,5500.00,-RA
WYS,2024-06-04 03:55,-111.1176,44.6884,2026.60,OVC,M,M,7000.00,M,M,M
WYS,2024-06-04 04:55,-111.1176,44.6884,2026.60,OVC,M,M,7500.00,M,M,M
WYS,2024-06-04 05:55,-111.1176,44.6884,2026.60,OVC,M,M,7500.00,M,M,M
WYS,2024-06-04 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-04 07:55,-111.1176,44.6884,2026.60,SCT,BKN,M,7000.00,11000.00,M,M
WYS,2024-06-04 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-04 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-04 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-04 11:55,-111.1176,44.6884,2026.60,FEW,M,M,6000.00,M,M,M
WYS,2024-06-04 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-04 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-04 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-04 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-04 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-04 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-04 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-04 19:55,-111.1176,44.6884,2026.60,FEW,M,M,7000.00,M,M,M
WYS,2024-06-04 20:55,-111.1176,44.6884,2026.60,BKN,OVC,M,6500.00,7500.00,M,M
WYS,2024-06-04 21:55,-111.1176,44.6884,2026.60,SCT,SCT,M,7000.00,8000.00,M,M
WYS,2024-06-04 22:55,-111.1176,44.6884,2026.60,OVC,M,M,7000.00,M,M,M
WYS,2024-06-04 23:55,-111.1176,44.6884,2026.60,OVC,M,M,9000.00,M,M,M
WYS,2024-06-05 00:55,-111.1176,44.6884,2026.60,BKN,OVC,M,7500.00,8500.00,M,M
WYS,2024-06-05 01:55,-111.1176,44.6884,2026.60,BKN,M,M,8500.00,M,M,M
WYS,2024-06-05 02:55,-111.1176,44.6884,2026.60,BKN,M,M,9000.00,M,M,M
WYS,2024-06-05 03:55,-111.1176,44.6884,2026.60,SCT,BKN,BKN,7000.00,8000.00,9000.00,M
WYS,2024-06-05 04:50,-111.1176,44.6884,2026.60,BKN,OVC,M,7500.00,8500.00,M,M
WYS,2024-06-05 05:55,-111.1176,44.6884,2026.60,FEW,M,M,7500.00,M,M,M
WYS,2024-06-05 06:50,-111.1176,44.6884,2026.60,BKN,M,M,7000.00,M,M,M
WYS,2024-06-05 07:55,-111.1176,44.6884,2026.60,FEW,M,M,7000.00,M,M,M
WYS,2024-06-05 08:55,-111.1176,44.6884,2026.60,FEW,M,M,7000.00,M,M,M
WYS,2024-06-05 09:55,-111.1176,44.6884,2026.60,OVC,M,M,7000.00,M,M,M
WYS,2024-06-05 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-05 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-05 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-05 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-05 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-05 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-05 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-05 17:50,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-05 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-05 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-05 20:55,-111.1176,44.6884,2026.60,FEW,SCT,M,7500.00,9000.00,M,M
WYS,2024-06-05 21:55,-111.1176,44.6884,2026.60,FEW,M,M,8500.00,M,M,M
WYS,2024-06-05 22:55,-111.1176,44.6884,2026.60,FEW,M,M,9500.00,M,M,M
WYS,2024-06-05 23:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 02:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 22:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-06 23:50,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 01:50,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 02:55,-111.1176,44.6884,2026.60,SCT,M,M,11000.00,M,M,M
WYS,2024-06-07 03:55,-111.1176,44.6884,2026.60,FEW,BKN,OVC,7500.00,9000.00,11000.00,M
WYS,2024-06-07 04:55,-111.1176,44.6884,2026.60,SCT,M,M,10000.00,M,M,M
WYS,2024-06-07 05:55,-111.1176,44.6884,2026.60,BKN,M,M,12000.00,M,M,M
WYS,2024-06-07 06:55,-111.1176,44.6884,2026.60,FEW,BKN,M,9000.00,12000.00,M,M
WYS,2024-06-07 07:55,-111.1176,44.6884,2026.60,FEW,M,M,12000.00,M,M,M
WYS,2024-06-07 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-07 17:55,-111.1176,44.6884,2026.60,SCT,SCT,M,7000.00,8000.00,M,M
WYS,2024-06-07 18:55,-111.1176,44.6884,2026.60,SCT,SCT,BKN,7500.00,9000.00,11000.00,M
WYS,2024-06-07 19:55,-111.1176,44.6884,2026.60,BKN,BKN,M,8000.00,11000.00,M,M
WYS,2024-06-07 20:55,-111.1176,44.6884,2026.60,BKN,M,M,10000.00,M,M,M
WYS,2024-06-07 21:55,-111.1176,44.6884,2026.60,BKN,BKN,M,9000.00,11000.00,M,M
WYS,2024-06-07 22:55,-111.1176,44.6884,2026.60,BKN,BKN,M,9000.00,11000.00,M,M
WYS,2024-06-07 23:55,-111.1176,44.6884,2026.60,BKN,M,M,9500.00,M,M,M
WYS,2024-06-08 00:55,-111.1176,44.6884,2026.60,BKN,BKN,M,10000.00,12000.00,M,M
WYS,2024-06-08 01:50,-111.1176,44.6884,2026.60,OVC,M,M,10000.00,M,M,M
WYS,2024-06-08 02:55,-111.1176,44.6884,2026.60,SCT,M,M,11000.00,M,M,M
WYS,2024-06-08 03:50,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 06:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-06-08 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 17:55,-111.1176,44.6884,2026.60,FEW,M,M,6000.00,M,M,M
WYS,2024-06-08 18:55,-111.1176,44.6884,2026.60,SCT,M,M,7000.00,M,M,M
WYS,2024-06-08 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-08 21:55,-111.1176,44.6884,2026.60,SCT,M,M,9500.00,M,M,M
WYS,2024-06-08 22:55,-111.1176,44.6884,2026.60,FEW,SCT,M,8000.00,11000.00,M,M
WYS,2024-06-08 23:55,-111.1176,44.6884,2026.60,FEW,M,M,11000.00,M,M,M
WYS,2024-06-09 00:55,-111.1176,44.6884,2026.60,SCT,SCT,M,10000.00,11000.00,M,M
WYS,2024-06-09 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-09 02:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-06-09 03:55,-111.1176,44.6884,2026.60,BKN,M,M,12000.00,M,M,M
WYS,2024-06-09 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-09 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-09 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-09 07:55,-111.1176,44.6884,2026.60,FEW,M,M,8000.00,M,M,M
WYS,2024-06-09 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-09 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-09 10:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-06-09 11:55,-111.1176,44.6884,2026.60,FEW,M,M,10000.00,M,M,M
WYS,2024-06-09 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-09 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-09 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-09 15:55,-111.1176,44.6884,2026.60,FEW,FEW,BKN,2200.00,4900.00,10000.00,M
WYS,2024-06-09 16:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,4500.00,6000.00,7500.00,M
WYS,2024-06-09 17:55,-111.1176,44.6884,2026.60,FEW,M,M,9000.00,M,M,M
WYS,2024-06-09 18:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,6000.00,7500.00,8000.00,-RA
WYS,2024-06-09 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-09 20:55,-111.1176,44.6884,2026.60,BKN,BKN,M,7500.00,9000.00,M,M
WYS,2024-06-09 21:55,-111.1176,44.6884,2026.60,FEW,M,M,12000.00,M,M,M
WYS,2024-06-09 22:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-06-09 23:55,-111.1176,44.6884,2026.60,BKN,OVC,M,7500.00,8500.00,M,M
WYS,2024-06-10 00:55,-111.1176,44.6884,2026.60,FEW,BKN,OVC,2300.00,3600.00,5500.00,RA
WYS,2024-06-10 01:55,-111.1176,44.6884,2026.60,FEW,SCT,M,7000.00,9000.00,M,M
WYS,2024-06-10 02:55,-111.1176,44.6884,2026.60,BKN,OVC,M,5500.00,7500.00,M,M
WYS,2024-06-10 03:55,-111.1176,44.6884,2026.60,FEW,BKN,OVC,400.00,2500.00,3200.00,RA
WYS,2024-06-10 04:55,-111.1176,44.6884,2026.60,BKN,OVC,M,500.00,7000.00,M,M
WYS,2024-06-10 05:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,6500.00,9000.00,11000.00,M
WYS,2024-06-10 06:55,-111.1176,44.6884,2026.60,SCT,SCT,M,9000.00,12000.00,M,M
WYS,2024-06-10 07:55,-111.1176,44.6884,2026.60,SCT,SCT,BKN,200.00,1300.00,6500.00,M
WYS,2024-06-10 08:55,-111.1176,44.6884,2026.60,OVC,M,M,400.00,M,M,M
WYS,2024-06-10 09:55,-111.1176,44.6884,2026.60,SCT,OVC,M,300.00,3900.00,M,M
WYS,2024-06-10 10:55,-111.1176,44.6884,2026.60,OVC,M,M,3500.00,M,M,M
WYS,2024-06-10 11:55,-111.1176,44.6884,2026.60,OVC,M,M,3200.00,M,M,M
WYS,2024-06-10 12:55,-111.1176,44.6884,2026.60,FEW,BKN,OVC,1600.00,2100.00,6500.00,M
WYS,2024-06-10 13:55,-111.1176,44.6884,2026.60,FEW,FEW,BKN,600.00,4300.00,7500.00,M
WYS,2024-06-10 14:55,-111.1176,44.6884,2026.60,BKN,OVC,M,4200.00,4900.00,M,M
WYS,2024-06-10 15:55,-111.1176,44.6884,2026.60,FEW,FEW,M,2700.00,3400.00,M,M
WYS,2024-06-10 16:55,-111.1176,44.6884,2026.60,SCT,BKN,BKN,3700.00,4500.00,6000.00,M
WYS,2024-06-10 17:55,-111.1176,44.6884,2026.60,FEW,SCT,SCT,5000.00,6500.00,7500.00,M
WYS,2024-06-10 18:55,-111.1176,44.6884,2026.60,SCT,BKN,BKN,5500.00,6500.00,7500.00,M
WYS,2024-06-10 19:55,-111.1176,44.6884,2026.60,BKN,BKN,M,6500.00,7500.00,M,M
WYS,2024-06-10 20:55,-111.1176,44.6884,2026.60,FEW,SCT,SCT,7000.00,8000.00,8500.00,M
WYS,2024-06-10 21:55,-111.1176,44.6884,2026.60,FEW,M,M,8000.00,M,M,M
WYS,2024-06-10 22:55,-111.1176,44.6884,2026.60,FEW,SCT,M,7000.00,8000.00,M,M
WYS,2024-06-10 23:55,-111.1176,44.6884,2026.60,SCT,SCT,M,7500.00,8500.00,M,M
WYS,2024-06-11 00:55,-111.1176,44.6884,2026.60,SCT,SCT,M,8000.00,9000.00,M,M
WYS,2024-06-11 01:55,-111.1176,44.6884,2026.60,FEW,M,M,7500.00,M,M,M
WYS,2024-06-11 02:55,-111.1176,44.6884,2026.60,SCT,M,M,8000.00,M,M,M
WYS,2024-06-11 03:55,-111.1176,44.6884,2026.60,SCT,M,M,7500.00,M,M,M
WYS,2024-06-11 04:55,-111.1176,44.6884,2026.60,SCT,M,M,8000.00,M,M,M
WYS,2024-06-11 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 20:55,-111.1176,44.6884,2026.60,SCT,BKN,M,6500.00,7500.00,M,M
WYS,2024-06-11 21:55,-111.1176,44.6884,2026.60,SCT,SCT,M,7000.00,8000.00,M,M
WYS,2024-06-11 22:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-11 23:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-12 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-12 01:55,-111.1176,44.6884,2026.60,BKN,OVC,M,10000.00,12000.00,M,M
WYS,2024-06-12 02:55,-111.1176,44.6884,2026.60,SCT,M,M,10000.00,M,M,M
WYS,2024-06-12 03:55,-111.1176,44.6884,2026.60,FEW,M,M,12000.00,M,M,M
WYS,2024-06-12 04:55,-111.1176,44.6884,2026.60,FEW,SCT,M,10000.00,11000.00,M,M
WYS,2024-06-12 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-12 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-12 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-12 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-12 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-12 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-06-12 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
