station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
P60,2023-10-05 12:56,-110.4211,44.5444,2368.00,48.00,31.00,51.54,null,5.00,0.00,30.45,1027.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.40,KP60 051856Z AUTO VRB05KT 09/M01 A3045 RMK AO1 SLP275 T00891006,null
P60,2023-10-05 13:56,-110.4211,44.5444,2368.00,47.00,32.00,55.73,null,null,0.00,30.45,1027.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,KP60 051956Z AUTO 08/00 A3045 RMK AO1 SLP277 T00830000,null
P60,2023-10-05 14:56,-110.4211,44.5444,2368.00,47.00,33.00,58.01,null,5.00,0.00,30.45,1028.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.21,KP60 052056Z AUTO VRB05KT 08/01 A3045 RMK AO1 SLP280 T00830006 56002,null
P60,2023-10-05 15:56,-110.4211,44.5444,2368.00,49.00,35.00,58.30,null,5.00,0.00,30.45,1027.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.58,KP60 052156Z AUTO VRB05KT 09/02 A3045 RMK AO1 SLP278 T00940017,null
P60,2023-10-05 16:56,-110.4211,44.5444,2368.00,47.00,34.00,60.38,null,3.00,0.00,30.45,1028.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.84,KP60 052256Z AUTO VRB03KT 08/01 A3045 RMK AO1 SLP283 T00830011,null
P60,2023-10-05 17:56,-110.4211,44.5444,2368.00,46.00,36.00,67.90,0.00,0.00,0.00,30.45,1029.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.00,KP60 052356Z AUTO 00000KT 08/02 A3045 RMK AO1 SLP292 T00780022 10094 20078 53002,null
P60,2023-10-05 18:56,-110.4211,44.5444,2368.00,46.00,36.00,67.90,280.00,6.00,0.00,30.46,1029.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.39,KP60 060056Z AUTO 28006KT 08/02 A3046 RMK AO1 SLP299 T00780022,null
P60,2023-10-05 19:56,-110.4211,44.5444,2368.00,44.00,36.00,73.27,0.00,0.00,0.00,30.47,1030.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.00,KP60 060156Z AUTO 00000KT 07/02 A3047 RMK AO1 SLP306 T00670022,null
P60,2023-10-05 20:56,-110.4211,44.5444,2368.00,44.00,37.00,76.22,0.00,0.00,0.00,30.49,1029.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.00,KP60 060256Z AUTO 00000KT 07/03 A3049 RMK AO1 SLP298 T00670028 53009,null
P60,2023-10-05 21:56,-110.4211,44.5444,2368.00,41.00,37.00,85.54,0.00,0.00,0.00,30.50,1030.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.00,KP60 060356Z AUTO 00000KT 05/03 A3050 RMK AO1 SLP301 T00500028,null
P60,2023-10-05 22:56,-110.4211,44.5444,2368.00,39.00,35.00,85.42,0.00,0.00,0.00,30.51,1030.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.00,KP60 060456Z AUTO 00000KT 04/02 A3051 RMK AO1 SLP304 T00390017,null
P60,2023-10-05 23:56,-110.4211,44.5444,2368.00,37.00,33.00,85.29,0.00,0.00,0.00,30.51,1030.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.00,KP60 060556Z AUTO 00000KT 03/01 A3051 RMK AO1 SLP300 T00280006 10078 20028 50006,null
P60,2023-10-06 00:56,-110.4211,44.5444,2368.00,36.00,33.00,88.73,320.00,3.00,0.00,30.51,1030.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.26,KP60 060656Z AUTO 32003KT 02/01 A3051 RMK AO1 SLP302 T00220006 400941022,null
P60,2023-10-06 01:56,-110.4211,44.5444,2368.00,36.00,33.00,88.73,310.00,3.00,0.00,30.50,1029.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.26,KP60 060756Z AUTO 31003KT 02/01 A3050 RMK AO1 SLP298 T00220006,null
P60,2023-10-06 02:56,-110.4211,44.5444,2368.00,36.00,33.00,88.73,0.00,0.00,0.00,30.50,1029.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.00,KP60 060856Z AUTO 00000KT 02/01 A3050 RMK AO1 SLP298 T00220006 56004,null
P60,2023-10-06 03:56,-110.4211,44.5444,2368.00,36.00,34.00,92.35,300.00,3.00,0.00,30.50,1029.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.26,KP60 060956Z AUTO 30003KT 02/01 A3050 RMK AO1 SLP297 T00220011,null
P60,2023-10-06 04:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,290.00,3.00,0.00,30.51,1030.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.83,KP60 061056Z AUTO 29003KT 01/M01 A3051 RMK AO1 SLP309 T00061006,null
P60,2023-10-06 05:56,-110.4211,44.5444,2368.00,30.00,28.00,92.15,300.00,3.00,0.00,30.51,1031.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26.40,KP60 061156Z AUTO 30003KT M01/M02 A3051 RMK AO1 SLP317 T10111022 10033 21011 51004,null
P60,2023-10-06 06:56,-110.4211,44.5444,2368.00,28.00,27.00,95.97,0.00,0.00,0.00,30.51,1032.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 061256Z AUTO 00000KT M02/M03 A3051 RMK AO1 SLP320 T10221028,null
P60,2023-10-06 07:56,-110.4211,44.5444,2368.00,28.00,27.00,95.97,0.00,0.00,0.00,30.52,1032.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 061356Z AUTO 00000KT M02/M03 A3052 RMK AO1 SLP327 T10221028,null
P60,2023-10-06 08:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,0.00,0.00,0.00,30.53,1032.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.00,KP60 061456Z AUTO 00000KT 01/M01 A3053 RMK AO1 SLP322 T00061006 53006,null
P60,2023-10-06 09:56,-110.4211,44.5444,2368.00,42.00,34.00,73.06,0.00,0.00,0.00,30.53,1031.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.00,KP60 061556Z AUTO 00000KT 06/01 A3053 RMK AO1 SLP311 T00560011,null
P60,2023-10-06 10:56,-110.4211,44.5444,2368.00,45.00,33.00,62.58,null,4.00,0.00,30.52,1030.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.60,KP60 061656Z AUTO VRB04KT 07/01 A3052 RMK AO1 SLP308 T00720006,null
P60,2023-10-06 11:56,-110.4211,44.5444,2368.00,46.00,32.00,57.87,100.00,4.00,0.00,30.52,1030.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.77,KP60 061756Z AUTO 10004KT 08/00 A3052 RMK AO1 SLP305 T00780000 10083 21022 58005,null
P60,2023-10-06 12:56,-110.4211,44.5444,2368.00,48.00,33.00,55.87,null,5.00,0.00,30.50,1030.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.40,KP60 061856Z AUTO VRB05KT 09/01 A3050 RMK AO1 SLP300 T00890006,null
P60,2023-10-06 13:56,-110.4211,44.5444,2368.00,49.00,32.00,51.70,null,4.00,0.00,30.49,1029.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47.27,KP60 061956Z AUTO VRB04KT 09/00 A3049 RMK AO1 SLP292 T00940000,null
P60,2023-10-06 14:56,-110.4211,44.5444,2368.00,51.00,33.00,49.96,null,4.00,0.00,30.47,1028.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.00,KP60 062056Z AUTO VRB04KT 11/01 A3047 RMK AO1 SLP281 T01060006 58013,null
P60,2023-10-06 15:56,-110.4211,44.5444,2368.00,53.00,35.00,50.27,null,3.00,0.00,30.46,1027.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.00,KP60 062156Z AUTO VRB03KT 12/02 A3046 RMK AO1 SLP276 T01170017,null
P60,2023-10-06 16:56,-110.4211,44.5444,2368.00,52.00,35.00,52.15,0.00,0.00,0.00,30.45,1027.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,52.00,KP60 062256Z AUTO 00000KT 11/02 A3045 RMK AO1 SLP279 T01110017,null
P60,2023-10-06 17:56,-110.4211,44.5444,2368.00,51.00,36.00,56.31,0.00,0.00,0.00,30.45,1028.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.00,KP60 062356Z AUTO 00000KT 11/02 A3045 RMK AO1 SLP285 T01060022 10117 20078 56004,null
P60,2023-10-06 18:56,-110.4211,44.5444,2368.00,42.00,36.00,79.11,0.00,0.00,0.00,30.45,1030.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.00,KP60 070056Z AUTO 00000KT 06/02 A3045 RMK AO1 SLP307 T00560022,null
P60,2023-10-06 19:56,-110.4211,44.5444,2368.00,38.00,33.00,82.00,310.00,3.00,0.00,30.46,1031.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.55,KP60 070156Z AUTO 31003KT 03/01 A3046 RMK AO1 SLP315 T00330006,null
P60,2023-10-06 20:56,-110.4211,44.5444,2368.00,35.00,31.00,85.17,0.00,0.00,0.00,30.46,1031.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.00,KP60 070256Z AUTO 00000KT 02/M01 A3046 RMK AO1 SLP312 T00171006 52002,null
P60,2023-10-06 21:56,-110.4211,44.5444,2368.00,33.00,30.00,88.58,0.00,0.00,0.00,30.46,1029.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.00,KP60 070356Z AUTO 00000KT 01/M01 A3046 RMK AO1 SLP299 T00061011,null
P60,2023-10-06 22:56,-110.4211,44.5444,2368.00,33.00,30.00,88.58,0.00,0.00,0.00,30.46,1029.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.00,KP60 070456Z AUTO 00000KT 01/M01 A3046 RMK AO1 SLP296 T00061011,null
P60,2023-10-06 23:56,-110.4211,44.5444,2368.00,30.00,28.00,92.15,300.00,3.00,0.00,30.46,1029.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26.40,KP60 070556Z AUTO 30003KT M01/M02 A3046 RMK AO1 SLP298 T10111022 10106 21011 50000,null
P60,2023-10-07 00:56,-110.4211,44.5444,2368.00,29.00,27.00,92.12,0.00,0.00,0.00,30.45,1029.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.00,KP60 070656Z AUTO 00000KT M02/M03 A3045 RMK AO1 SLP291 T10171028 401171022,null
P60,2023-10-07 01:56,-110.4211,44.5444,2368.00,28.00,27.00,95.97,0.00,0.00,0.00,30.44,1028.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 070756Z AUTO 00000KT M02/M03 A3044 RMK AO1 SLP289 T10221028,null
P60,2023-10-07 02:56,-110.4211,44.5444,2368.00,28.00,26.00,92.08,0.00,0.00,0.00,30.44,1028.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 070856Z AUTO 00000KT M02/M03 A3044 RMK AO1 SLP284 T10221033 56005,null
P60,2023-10-07 03:56,-110.4211,44.5444,2368.00,27.00,26.00,95.95,310.00,3.00,0.00,30.44,1028.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.97,KP60 070956Z AUTO 31003KT M03/M03 A3044 RMK AO1 SLP285 T10281033,null
P60,2023-10-07 04:56,-110.4211,44.5444,2368.00,27.00,26.00,95.95,0.00,0.00,0.00,30.44,1028.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.00,KP60 071056Z AUTO 00000KT M03/M03 A3044 RMK AO1 SLP286 T10281033,null
P60,2023-10-07 05:56,-110.4211,44.5444,2368.00,27.00,25.00,92.05,0.00,0.00,0.00,30.44,1028.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.00,KP60 071156Z AUTO 00000KT M03/M04 A3044 RMK AO1 SLP287 T10281039 11011 21028 58000,null
P60,2023-10-07 06:56,-110.4211,44.5444,2368.00,27.00,25.00,92.05,0.00,0.00,0.00,30.43,1029.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.00,KP60 071256Z AUTO 00000KT M03/M04 A3043 RMK AO1 SLP298 T10281039,null
P60,2023-10-07 07:56,-110.4211,44.5444,2368.00,29.00,28.00,95.99,270.00,3.00,0.00,30.44,1030.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25.26,KP60 071356Z AUTO 27003KT M02/M02 A3044 RMK AO1 SLP306 T10171022,null
P60,2023-10-07 08:56,-110.4211,44.5444,2368.00,36.00,35.00,96.11,0.00,0.00,0.00,30.45,1030.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.00,KP60 071456Z AUTO 00000KT 02/02 A3045 RMK AO1 SLP302 T00220017 53003,null
P60,2023-10-07 09:56,-110.4211,44.5444,2368.00,40.00,37.00,88.92,0.00,0.00,0.00,30.45,1029.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.00,KP60 071556Z AUTO 00000KT 04/03 A3045 RMK AO1 SLP298 T00440028,null
P60,2023-10-07 10:56,-110.4211,44.5444,2368.00,44.00,38.00,79.27,100.00,3.00,0.00,30.45,1029.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.41,KP60 071656Z AUTO 10003KT 07/03 A3045 RMK AO1 SLP290 T00670033,null
P60,2023-10-07 11:56,-110.4211,44.5444,2368.00,47.00,39.00,73.57,100.00,3.00,0.00,30.44,1028.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.84,KP60 071756Z AUTO 10003KT 08/04 A3044 RMK AO1 SLP286 T00830039 10083 21028 58004,null
P60,2023-10-07 12:56,-110.4211,44.5444,2368.00,51.00,40.00,65.87,0.00,0.00,0.00,30.42,1027.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.00,KP60 071856Z AUTO 00000KT 11/04 A3042 RMK AO1 SLP278 T01060044,null
P60,2023-10-07 13:56,-110.4211,44.5444,2368.00,52.00,39.00,61.06,0.00,0.00,0.00,30.41,1027.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,52.00,KP60 071956Z AUTO 00000KT 11/04 A3041 RMK AO1 SLP272 T01110039,null
P60,2023-10-07 14:56,-110.4211,44.5444,2368.00,57.00,36.00,45.22,null,3.00,0.00,30.39,1025.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KP60 072056Z AUTO VRB03KT 14/02 A3039 RMK AO1 SLP256 T01390022 58013,null
P60,2023-10-07 15:56,-110.4211,44.5444,2368.00,57.00,35.00,43.46,0.00,0.00,0.00,30.37,1025.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KP60 072156Z AUTO 00000KT 14/02 A3037 RMK AO1 SLP254 T01390017,null
P60,2023-10-07 16:56,-110.4211,44.5444,2368.00,57.00,34.00,41.76,0.00,0.00,0.00,30.36,1025.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KP60 072256Z AUTO 00000KT 14/01 A3036 RMK AO1 SLP250 T01390011,null
P60,2023-10-07 17:56,-110.4211,44.5444,2368.00,54.00,39.00,56.74,0.00,0.00,0.00,30.36,1025.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54.00,KP60 072356Z AUTO 00000KT 12/04 A3036 RMK AO1 SLP253 T01220039 10144 20078 56006,null
P60,2023-10-07 18:56,-110.4211,44.5444,2368.00,45.00,39.00,79.36,0.00,0.00,0.00,30.36,1027.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.00,KP60 080056Z AUTO 00000KT 07/04 A3036 RMK AO1 SLP271 T00720039,null
P60,2023-10-07 19:56,-110.4211,44.5444,2368.00,41.00,36.00,82.22,320.00,3.00,0.00,30.37,1027.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.98,KP60 080156Z AUTO 32003KT 05/02 A3037 RMK AO1 SLP276 T00500022,null
P60,2023-10-07 20:56,-110.4211,44.5444,2368.00,38.00,34.00,85.35,0.00,0.00,0.00,30.37,1027.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.00,KP60 080256Z AUTO 00000KT 03/01 A3037 RMK AO1 SLP270 T00330011 52003,null
P60,2023-10-07 21:56,-110.4211,44.5444,2368.00,35.00,32.00,88.68,290.00,3.00,0.00,30.38,1027.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.12,KP60 080356Z AUTO 29003KT 02/00 A3038 RMK AO1 SLP271 T00170000,null
P60,2023-10-07 22:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,0.00,0.00,0.00,30.38,1026.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.00,KP60 080456Z AUTO 00000KT 01/M01 A3038 RMK AO1 SLP265 T00061006,null
P60,2023-10-07 23:56,-110.4211,44.5444,2368.00,32.00,30.00,92.22,290.00,3.00,0.00,30.38,1026.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.69,KP60 080556Z AUTO 29003KT 00/M01 A3038 RMK AO1 SLP262 T00001011 10122 20000 51002,null
P60,2023-10-08 00:56,-110.4211,44.5444,2368.00,31.00,29.00,92.19,310.00,3.00,0.00,30.38,1025.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.55,KP60 080656Z AUTO 31003KT M01/M02 A3038 RMK AO1 SLP259 T10061017 401441028,null
P60,2023-10-08 01:56,-110.4211,44.5444,2368.00,30.00,28.00,92.15,0.00,0.00,0.00,30.37,1025.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30.00,KP60 080756Z AUTO 00000KT M01/M02 A3037 RMK AO1 SLP257 T10111022,null
P60,2023-10-08 02:56,-110.4211,44.5444,2368.00,29.00,27.00,92.12,0.00,0.00,0.00,30.38,1025.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.00,KP60 080856Z AUTO 00000KT M02/M03 A3038 RMK AO1 SLP252 T10171028 55000,null
P60,2023-10-08 03:56,-110.4211,44.5444,2368.00,29.00,27.00,92.12,320.00,3.00,0.00,30.37,1025.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25.26,KP60 080956Z AUTO 32003KT M02/M03 A3037 RMK AO1 SLP251 T10171028,null
P60,2023-10-08 04:56,-110.4211,44.5444,2368.00,28.00,26.00,92.08,0.00,0.00,0.00,30.37,1025.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 081056Z AUTO 00000KT M02/M03 A3037 RMK AO1 SLP250 T10221033,null
P60,2023-10-08 05:56,-110.4211,44.5444,2368.00,27.00,26.00,95.95,0.00,0.00,0.00,30.37,1025.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.00,KP60 081156Z AUTO 00000KT M03/M03 A3037 RMK AO1 SLP257 T10281033 10000 21028 55001,null
P60,2023-10-08 06:56,-110.4211,44.5444,2368.00,27.00,25.00,92.05,0.00,0.00,0.00,30.37,1027.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.00,KP60 081256Z AUTO 00000KT M03/M04 A3037 RMK AO1 SLP272 T10281039,null
P60,2023-10-08 07:56,-110.4211,44.5444,2368.00,28.00,27.00,95.97,0.00,0.00,0.00,30.36,1027.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 081356Z AUTO 00000KT M02/M03 A3036 RMK AO1 SLP275 T10221028,null
P60,2023-10-08 08:56,-110.4211,44.5444,2368.00,32.00,31.00,96.04,0.00,0.00,0.00,30.37,1027.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.00,KP60 081456Z AUTO 00000KT 00/M01 A3037 RMK AO1 SLP276 T00001006 55001,null
P60,2023-10-08 10:56,-110.4211,44.5444,2368.00,45.00,40.00,82.51,110.00,3.00,0.00,30.36,1025.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.55,KP60 081656Z AUTO 11003KT 07/04 A3036 RMK AO1 SLP259 T00720044,null
P60,2023-10-08 11:56,-110.4211,44.5444,2368.00,47.00,39.00,73.57,0.00,0.00,0.00,30.34,1025.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47.00,KP60 081756Z AUTO 00000KT 08/04 A3034 RMK AO1 SLP251 T00830039 10089 21028 58006,null
P60,2023-10-08 12:56,-110.4211,44.5444,2368.00,52.00,41.00,66.00,0.00,0.00,0.00,30.33,1023.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,52.00,KP60 081856Z AUTO 00000KT 11/05 A3033 RMK AO1 SLP238 T01110050,null
P60,2023-10-08 13:56,-110.4211,44.5444,2368.00,56.00,42.00,59.26,null,3.00,0.00,30.30,1022.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.00,KP60 081956Z AUTO VRB03KT 13/06 A3030 RMK AO1 SLP226 T01330056,null
P60,2023-10-08 14:56,-110.4211,44.5444,2368.00,57.00,42.00,57.16,70.00,3.00,0.00,30.28,1021.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KP60 082056Z AUTO 07003KT 14/06 A3028 RMK AO1 SLP218 T01390056 58017,null
P60,2023-10-08 15:56,-110.4211,44.5444,2368.00,58.00,42.00,55.14,null,3.00,0.00,30.27,1021.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,58.00,KP60 082156Z AUTO VRB03KT 14/06 A3027 RMK AO1 SLP210 T01440056,null
P60,2023-10-08 16:56,-110.4211,44.5444,2368.00,62.00,37.00,39.35,null,3.00,0.00,30.26,1020.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KP60 082256Z AUTO VRB03KT 17/03 A3026 RMK AO1 SLP203 T01670028,null
P60,2023-10-08 17:56,-110.4211,44.5444,2368.00,58.00,33.00,38.70,0.00,0.00,0.00,30.26,1021.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,58.00,KP60 082356Z AUTO 00000KT 14/01 A3026 RMK AO1 SLP210 T01440006 10167 20083 55006,null
P60,2023-10-08 18:56,-110.4211,44.5444,2368.00,47.00,38.00,70.74,0.00,0.00,0.00,30.26,1022.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47.00,KP60 090056Z AUTO 00000KT 08/03 A3026 RMK AO1 SLP229 T00830033,null
P60,2023-10-08 19:56,-110.4211,44.5444,2368.00,40.00,35.00,82.15,0.00,0.00,0.00,30.26,1024.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.00,KP60 090156Z AUTO 00000KT 04/02 A3026 RMK AO1 SLP241 T00440017,null
P60,2023-10-08 20:56,-110.4211,44.5444,2368.00,37.00,32.00,81.93,0.00,0.00,0.00,30.26,1023.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.00,KP60 090256Z AUTO 00000KT 03/00 A3026 RMK AO1 SLP238 T00280000 53001,null
P60,2023-10-08 21:56,-110.4211,44.5444,2368.00,34.00,30.00,85.11,0.00,0.00,0.00,30.26,1023.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34.00,KP60 090356Z AUTO 00000KT 01/M01 A3026 RMK AO1 SLP235 T00111011,null
P60,2023-10-08 22:56,-110.4211,44.5444,2368.00,32.00,29.00,88.53,0.00,0.00,0.00,30.26,1022.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.00,KP60 090456Z AUTO 00000KT 00/M02 A3026 RMK AO1 SLP224 T00001017,null
P60,2023-10-08 23:56,-110.4211,44.5444,2368.00,30.00,27.00,88.44,310.00,3.00,0.00,30.26,1022.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26.40,KP60 090556Z AUTO 31003KT M01/M03 A3026 RMK AO1 SLP222 T10111028 10144 21011 58002,null
P60,2023-10-09 00:56,-110.4211,44.5444,2368.00,30.00,27.00,88.44,0.00,0.00,0.00,30.25,1021.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30.00,KP60 090656Z AUTO 00000KT M01/M03 A3025 RMK AO1 SLP214 T10111028 401671028,null
P60,2023-10-09 01:56,-110.4211,44.5444,2368.00,29.00,27.00,92.12,0.00,0.00,0.00,30.25,1020.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.00,KP60 090756Z AUTO 00000KT M02/M03 A3025 RMK AO1 SLP205 T10171028,null
P60,2023-10-09 02:56,-110.4211,44.5444,2368.00,28.00,27.00,95.97,0.00,0.00,0.00,30.24,1020.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 090856Z AUTO 00000KT M02/M03 A3024 RMK AO1 SLP204 T10221028 56004,null
P60,2023-10-09 03:56,-110.4211,44.5444,2368.00,28.00,27.00,95.97,0.00,0.00,0.00,30.23,1020.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 090956Z AUTO 00000KT M02/M03 A3023 RMK AO1 SLP201 T10221028,null
P60,2023-10-09 04:56,-110.4211,44.5444,2368.00,28.00,26.00,92.08,0.00,0.00,0.00,30.24,1019.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 091056Z AUTO 00000KT M02/M03 A3024 RMK AO1 SLP196 T10221033,null
P60,2023-10-09 05:56,-110.4211,44.5444,2368.00,28.00,26.00,92.08,0.00,0.00,0.00,30.23,1019.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 091156Z AUTO 00000KT M02/M03 A3023 RMK AO1 SLP199 T10221033 11006 21028 58004,null
P60,2023-10-09 06:56,-110.4211,44.5444,2368.00,28.00,26.00,92.08,0.00,0.00,0.00,30.22,1021.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 091256Z AUTO 00000KT M02/M03 A3022 RMK AO1 SLP213 T10221033,null
P60,2023-10-09 07:56,-110.4211,44.5444,2368.00,29.00,28.00,95.99,0.00,0.00,0.00,30.21,1022.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.00,KP60 091356Z AUTO 00000KT M02/M02 A3021 RMK AO1 SLP221 T10171022,null
P60,2023-10-09 08:56,-110.4211,44.5444,2368.00,32.00,30.00,92.22,0.00,0.00,0.00,30.22,1022.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.00,KP60 091456Z AUTO 00000KT 00/M01 A3022 RMK AO1 SLP222 T00001011 55002,null
P60,2023-10-09 09:56,-110.4211,44.5444,2368.00,42.00,38.00,85.60,0.00,0.00,0.00,30.20,1020.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.00,KP60 091556Z AUTO 00000KT 06/03 A3020 RMK AO1 SLP207 T00560033,null
